;;"I01";"I01";"I01";"I01";"I01";"I01";"I02";"I02";"I02";"I02";"I02";"I02";"I02";"I03";"I03";"I03";"I03";"I03";"I03";"I04";"I04";"I04";"I04";"I04";"I04";"I05";"I05";"I05";"I05";"I05";"I05";"I06";"I06";"I06";"I06";"I06";"I06";"I07";"I07";"I07";"I07";"I07";"I07";"I08";"I08";"I08";"I08";"I08";"I08";"I09";"I09";"I09";"I09";"I09";"I09";"I10";"I10";"I10";"I10";"I10";"I10";"I11";"I11";"I11";"I11";"I11";"I11";"I12";"I12";"I12";"I12";"I12";"I12";"I13";"I13";"I13";"I13";"I13";"I13";"I14";"I14";"I14";"I14";"I14";"I14";"I14";"I16";"I16";"I16";"I16";"I16";"I16";"I17";"I17";"I17";"I17";"I17";"I17";"I18";"I18";"I18";"I18";"I18";"I18";"I19";"I19";"I19";"I19";"I19";"I19";"I22";"I22";"I22";"I22";"I22";"I22";"I23";"I23";"I23";"I23";"I23";"I23";"I24";"I24";"I24";"I24";"I24";"I24";"I25";"I25";"I25";"I25";"I25";"I25";"I25";"I28";"I28";"I28";"I28";"I29";"I29";"I29";"I29";"I29";"I29";"I30";"I30";"I30";"I30";"I30";"I30";"I32";"I32";"I32";"I32";"I32";"I32";"I33";"I33";"I33";"I33";"I33";"I33";"I36";"I36";"I36";"I36";"I36";"I36";"I37";"I37";"I37";"I37";"I37";"I37";"I39";"I39";"I39";"I39";"I39";"I39";"I40";"I40";"I40";"I40";"I40";"I40";"I41";"I41";"I41";"I41";"I41";"I41";"I42";"I42";"I42";"I42";"I42";"I42";"I43";"I43";"I43";"I43";"I43";"I43";"I44";"I44";"I44";"I44";"I44";"I44";"I45";"I45";"I45";"I45";"I45";"I45";"I46";"I46";"I46";"I46";"I46";"I46";"I47";"I47";"I47";"I47";"I47";"I47";"I48";"I48";"I48";"I48";"I48";"I48";"I49";"I49";"I49";"I49";"I49";"I49";"I50";"I50";"I50";"I50";"I50";"I50";"I51";"I51";"I51";"I51";"I51";"I51";"I52";"I52";"I52";"I52";"I52";"I52";"I55";"I55";"I55";"I55";"I55";"I55";"I56";"I56";"I56";"I56";"I56";"I56";"I58";"I58";"I58";"I58";"I58";"I58";"I59";"I59";"I59";"I59";"I59";"I59"
2024-06-25 00:00:00;2024-06-25 02:00:00;51,4063;5,4574;2,30;3,22;8,62;7;51,4379;5,3582;2,45;3,25;8,22;17291;11;51,5107;5,3605;3,59;4,32;9,50;7;51,4915;5,4391;3,84;4,43;9,48;12;51,4025;5,3515;3,99;4,59;8,14;10;51,4053;5,4582;2,84;3,52;8,80;38;51,4567;5,4382;1,72;2,22;6,62;9;51,4465;5,4481;2,48;3,38;10,19;1;51,4422;5,4844;1,83;2,52;8,65;5;51,3706;5,1565;2,03;2,70;8,51;4;51,4454;5,4854;3,85;4,46;8,94;7;51,4414;5,4714;2,94;3,86;10,13;5;51,4815;5,5199;4,24;4,92;11,01;8;51,4681;5,3901;3,53;4,13;8,53;12834;14;51,3467;5,3887;2,71;3,31;6,58;6;51,4136;5,4707;1,82;2,53;10,43;6;51,5696;5,3113;3,12;3,71;9,53;9;51,4332;5,5197;2,58;3,20;7,95;4;51,4372;5,4233;2,50;3,17;7,75;15;51,4584;5,4050;4,09;4,85;10,81;22;51,4445;5,4788;5,63;6,34;11,78;7;51,4546;5,3887;3,68;4,29;9,27;15563;18;4,12;4,88;12,04;10;51,4351;5,4799;2,15;2,93;9,34;6;51,4374;5,4515;7,39;7,99;11,72;5;51,4797;5,4751;3,71;4,30;8,72;3;51,5295;5,4719;2,74;3,65;9,28;19;51,4388;5,4820;2,28;3,05;8,33;12;51,4686;5,4724;2,81;3,40;7,34;11;51,4390;5,4649;2,32;3,07;8,52;21;51,4527;5,4850;2,90;3,56;7,20;11;51,4320;5,6272;2,31;3,00;10,02;5;51,5922;5,7812;3,69;4,44;9,99;1;51,5305;5,2846;4,92;5,55;9,71;10;51,3565;5,6359;2,65;3,46;13,15;2;51,5835;5,5479;3,55;4,28;10,60;3;51,5092;5,3781;3,28;3,93;8,99;12;51,4769;5,2616;2,45;3,13;7,63;10;51,4661;5,6786;2,80;3,52;8,92;12;51,4736;5,6530;2,77;3,52;7,26;7;51,3769;5,7724;2,80;3,38;7,74;10;51,4692;5,6348;3,44;4,15;7,56;6;51,4775;5,6568;3,53;4,39;8,64;6;51,3072;5,4218;2,62;3,17;6,53;12;51,4165;5,1264;3,56;4,15;8,45;6;51,4904;5,3941;1,97;2,51;7,58;9;51,4738;5,4428;9,40;10,20;16,23;7
2024-06-26 00:00:00;2024-06-26 02:00:00;51,4063;5,4574;3,57;4,65;10,91;14;51,4379;5,3582;4,45;5,28;9,92;19539;11;51,5108;5,3606;6,23;7,09;14,00;9;51,4915;5,4391;4,74;5,39;10,96;16;51,4025;5,3514;7,17;7,95;11,92;11;51,4053;5,4582;5,70;6,56;12,76;33;51,4568;5,4383;3,10;3,74;7,94;11;51,4464;5,4483;4,53;5,52;14,17;1;51,4423;5,4844;3,56;4,36;11,42;7;51,3707;5,1565;3,91;4,62;12,23;4;51,4454;5,4854;6,40;7,13;12,33;8;51,4414;5,4714;5,67;6,69;13,50;6;51,4815;5,5199;7,34;8,09;14,03;12;51,4681;5,3901;5,62;6,27;10,65;16076;15;51,3468;5,3887;5,82;6,60;10,26;5;51,4136;5,4707;4,01;4,90;12,98;9;51,5696;5,3113;5,03;5,66;10,87;10;51,4332;5,5197;4,52;5,23;11,23;8;51,4373;5,4234;4,94;5,74;11,01;15;51,4584;5,4050;6,59;7,41;12,95;22;51,4445;5,4788;9,55;10,49;16,42;12;51,4546;5,3887;7,18;7,85;13,46;17184;18;7,15;8,03;14,99;12;51,4351;5,4799;3,80;4,72;12,90;9;51,4375;5,4517;10,00;10,69;14,86;4;51,4797;5,4751;7,26;8,02;13,16;4;51,5295;5,4719;4,31;5,32;11,27;18;51,4386;5,4822;4,38;5,43;10,79;13;51,4686;5,4724;5,41;6,13;10,07;15;51,4390;5,4650;4,33;5,08;10,60;20;51,4528;5,4850;6,21;7,11;10,92;13;51,4320;5,6272;4,34;5,17;13,68;8;51,5923;5,7812;5,57;6,41;12,89;1;51,5305;5,2846;5,45;6,10;10,39;10;51,3565;5,6359;6,08;7,02;15,27;3;51,5835;5,5479;6,23;7,04;14,52;3;51,5092;5,3781;5,93;6,67;12,97;18;51,4769;5,2617;3,92;4,71;10,84;12;51,4660;5,6786;4,60;5,50;11,23;14;51,4736;5,6530;6,21;7,16;11,09;6;51,3769;5,7724;5,87;6,60;11,04;12;51,4692;5,6348;6,18;7,00;10,72;6;51,4777;5,6568;6,34;7,33;11,88;5;51,3072;5,4218;5,75;6,46;9,92;12;51,4165;5,1265;7,16;7,86;12,95;7;51,4903;5,3941;3,67;4,27;9,88;11;51,4738;5,4428;9,74;10,69;17,88;12
2024-06-27 00:00:00;2024-06-27 02:00:00;51,4062;5,4574;5,44;7,01;16,20;19;51,4379;5,3582;6,38;7,51;13,49;18745;9;51,5108;5,3605;7,80;8,98;20,89;11;51,4915;5,4391;6,12;7,04;14,17;16;51,4025;5,3515;10,81;12,11;17,41;12;51,4053;5,4582;8,66;9,86;16,46;14;51,4569;5,4384;3,98;4,75;9,69;13;51,4465;5,4482;6,17;7,42;15,30;1;51,4423;5,4844;6,37;8,10;34,54;17;51,3707;5,1565;5,27;6,25;14,43;5;51,4454;5,4854;7,83;8,79;14,80;12;51,4415;5,4715;7,13;8,50;16,34;7;51,4815;5,5199;8,09;9,04;15,74;13;51,4681;5,3901;8,02;9,01;14,32;14307;11;51,3469;5,3887;7,57;8,61;13,14;5;51,4137;5,4708;6,22;7,36;14,50;14;51,5696;5,3113;6,97;7,74;13,28;9;51,4331;5,5196;6,78;7,77;14,51;13;51,4373;5,4233;6,44;7,44;13,68;14;51,4584;5,4050;7,98;8,93;15,12;15;51,4445;5,4788;12,54;13,57;20,47;12;51,4545;5,3887;8,79;9,68;15,76;19029;17;10,32;11,72;21,97;17;51,4351;5,4799;5,65;6,89;16,90;13;51,4373;5,4514;11,67;12,61;17,63;6;51,4797;5,4751;7,60;8,48;13,81;5;51,5295;5,4719;5,59;6,86;13,10;12;51,4387;5,4816;6,51;7,72;14,36;15;51,4686;5,4724;6,71;7,67;13,21;13;51,4390;5,4649;6,84;7,95;14,74;14;51,4528;5,4851;8,37;9,50;14,31;13;51,4320;5,6272;4,97;5,86;12,24;7;51,5923;5,7812;9,36;10,70;20,51;2;51,5305;5,2846;7,30;8,20;13,13;12;51,3564;5,6359;7,43;8,51;18,06;2;51,5835;5,5479;8,75;9,87;20,17;4;51,5092;5,3781;7,48;8,40;15,17;18;51,4769;5,2617;5,86;7,02;15,02;12;51,4661;5,6786;5,68;6,82;13,73;17;51,4736;5,6530;7,41;8,61;14,48;6;51,3769;5,7724;8,64;9,68;15,29;10;51,4692;5,6349;7,28;8,20;12,15;5;51,4780;5,6569;9,00;10,21;15,90;5;51,3072;5,4218;7,71;8,79;13,56;10;51,4165;5,1265;8,16;9,18;15,18;8;51,4903;5,3941;5,10;5,84;12,21;11;51,4738;5,4428;10,53;11,81;22,37;16
2024-06-28 00:00:00;2024-06-28 02:00:00;51,4062;5,4574;3,97;7,62;18,47;12;51,4379;5,3582;3,43;6,16;14,76;11229;9;51,5108;5,3605;3,11;5,67;18,79;7;51,4915;5,4391;1,87;3,92;13,77;9;51,4025;5,3515;4,85;7,29;15,13;10;51,4053;5,4581;3,45;5,70;14,83;10;51,4569;5,4384;4,47;6,23;13,05;8;51,4465;5,4482;4,65;7,61;18,12;1;51,4422;5,4844;4,36;7,66;29,72;10;51,3707;5,1565;3,66;5,98;15,23;4;51,4455;5,4854;4,14;6,44;14,36;6;51,4415;5,4714;4,97;8,05;19,94;4;51,4815;5,5199;3,15;5,55;15,32;6;51,4681;5,3901;3,92;6,17;14,41;8868;9;51,3469;5,3887;3,06;5,26;11,95;5;51,4137;5,4708;3,84;6,49;15,80;4;51,5696;5,3113;5,08;6,79;14,34;8;51,4332;5,5197;3,45;5,85;15,12;7;51,4373;5,4233;3,15;5,50;13,63;11;51,4584;5,4050;3,82;6,15;14,85;8;51,4445;5,4788;6,20;8,72;18,32;8;51,4543;5,3885;3,90;5,88;15,10;13808;12;4,19;6,93;18,51;11;51,4351;5,4799;3,94;6,83;17,86;7;51,4373;5,4513;6,92;9,03;15,90;5;51,4797;5,4751;3,54;5,39;13,20;2;51,5295;5,4719;3,95;7,08;15,34;11;51,4387;5,4816;4,77;7,80;16,54;10;51,4686;5,4725;2,81;4,81;15,39;11;51,4390;5,4649;3,18;5,58;15,01;7;51,4528;5,4851;3,38;5,59;12,71;10;51,4320;5,6272;3,04;5,31;14,96;4;51,5923;5,7812;4,09;6,33;15,16;9;51,5305;5,2846;3,75;5,87;13,58;10;51,3565;5,6359;2,61;4,94;16,16;2;51,5835;5,5479;3,70;6,07;19,21;4;51,5092;5,3781;3,62;5,84;14,02;15;51,4769;5,2617;4,13;7,05;17,48;9;51,4661;5,6786;3,71;6,26;16,41;12;51,4736;5,6531;2,48;4,83;13,67;6;51,3769;5,7724;2,98;5,01;12,86;5;51,4693;5,6347;2,67;4,75;11,27;5;51,4777;5,6568;3,79;6,76;16,34;5;51,3072;5,4218;3,07;5,25;13,51;7;51,4165;5,1265;3,03;5,26;13,97;5;51,4904;5,3942;2,77;4,59;12,50;7;51,4738;5,4428;8,81;11,67;23,42;13
2024-06-29 00:00:00;2024-06-29 02:00:00;51,4063;5,4574;3,98;6,90;15,56;14;51,4379;5,3582;2,99;5,11;13,10;15599;13;51,5107;5,3606;3,28;5,35;15,51;9;51,4915;5,4391;2,65;4,24;12,21;10;51,4025;5,3514;4,24;5,99;12,10;11;51,4053;5,4581;3,28;4,90;13,33;25;51,4569;5,4384;4,01;5,47;11,54;9;51,4465;5,4481;4,30;6,84;17,91;2;51,4422;5,4844;3,49;5,65;14,69;9;51,3707;5,1565;3,44;5,44;14,26;7;51,4455;5,4854;4,44;6,31;13,55;9;51,4415;5,4713;3,35;5,86;18,02;6;51,4815;5,5200;4,01;5,86;15,06;8;51,4681;5,3901;3,43;5,03;12,35;11800;11;51,3469;5,3887;3,60;5,43;11,43;5;51,4135;5,4707;3,43;5,56;15,21;9;51,5696;5,3113;4,02;5,37;13,30;9;51,4333;5,5198;3,37;5,16;12,62;4;51,4372;5,4233;3,28;5,32;13,19;16;51,4584;5,4050;4,10;6,03;13,99;18;51,4445;5,4788;6,18;8,31;17,79;10;51,4545;5,3887;4,25;5,97;15,16;17564;15;4,51;6,90;19,43;12;51,4351;5,4798;4,04;6,65;17,78;11;51,4375;5,4514;6,99;8,78;15,21;6;51,4797;5,4751;4,20;5,94;14,01;6;51,5296;5,4719;3,81;6,42;14,51;15;51,4385;5,4817;4,26;7,05;15,12;14;51,4686;5,4724;3,59;5,30;13,12;13;51,4390;5,4650;3,04;4,94;13,04;11;51,4528;5,4851;3,58;5,52;12,11;12;51,4320;5,6272;2,98;4,85;15,47;7;51,5923;5,7813;4,08;5,86;13,17;10;51,5304;5,2846;3,63;5,41;12,90;8;51,3565;5,6359;3,06;5,15;20,00;3;51,5835;5,5479;4,09;6,17;17,46;5;51,5092;5,3781;3,54;5,38;14,09;15;51,4769;5,2617;3,55;5,58;13,67;10;51,4660;5,6786;3,87;6,18;15,69;11;51,4735;5,6530;2,82;4,82;12,08;7;51,3769;5,7724;3,21;4,76;11,08;10;51,4693;5,6348;3,56;5,39;11,41;6;51,4781;5,6568;5,10;7,52;17,02;10;51,3072;5,4218;3,24;4,75;10,40;11;51,4165;5,1265;2,93;4,51;11,98;6;51,4904;5,3942;2,69;4,16;11,82;10;51,4739;5,4428;9,06;11,31;21,05;12
2024-06-30 00:00:00;2024-06-30 02:00:00;51,4063;5,4574;3,30;5,60;12,76;7;51,4379;5,3582;2,78;4,43;10,36;14127;8;51,5107;5,3606;2,80;4,31;11,15;7;51,4915;5,4391;1,75;3,02;10,09;11;51,4025;5,3515;5,06;6,63;12,75;11;51,4053;5,4582;3,68;5,12;11,68;19;51,4568;5,4383;2,83;3,81;8,64;9;51,4466;5,4480;3,22;5,11;12,52;1;51,4422;5,4844;3,06;4,88;12,05;8;51,3707;5,1565;3,31;5,12;13,78;4;51,4455;5,4854;4,01;5,42;11,09;8;51,4415;5,4713;2,79;4,53;12,71;5;51,4815;5,5200;2,99;4,31;10,36;6;51,4681;5,3901;3,69;5,01;10,98;9890;8;51,3469;5,3887;3,78;5,27;10,88;5;51,4134;5,4707;2,89;4,56;11,18;8;51,5696;5,3113;2,36;3,34;9,36;7;51,4332;5,5196;3,34;4,75;10,93;4;51,4372;5,4233;2,29;3,75;10,01;10;51,4584;5,4050;3,10;4,27;10,16;6;51,4445;5,4788;7,16;8,76;15,23;8;51,4546;5,3887;3,71;4,97;11,57;16995;12;4,40;6,12;13,86;12;51,4351;5,4798;3,08;4,91;12,32;12;51,4375;5,4517;6,17;7,45;12,61;4;51,4797;5,4751;3,15;4,27;9,87;4;51,5295;5,4719;3,20;5,17;11,82;9;51,4389;5,4821;3,69;5,52;11,36;16;51,4685;5,4724;2,91;4,16;10,23;10;51,4391;5,4650;2,95;4,41;10,86;8;51,4528;5,4851;3,24;4,67;10,04;10;51,4320;5,6272;2,80;4,26;11,51;4;51,5923;5,7813;5,09;6,70;12,88;7;51,5305;5,2846;3,21;4,48;9,77;9;51,3564;5,6359;2,80;4,28;10,93;2;51,5835;5,5479;3,72;5,24;13,23;3;51,5092;5,3781;3,26;4,66;11,43;9;51,4768;5,2616;2,99;4,70;11,24;9;51,4660;5,6786;3,11;4,59;11,96;9;51,4736;5,6530;2,40;3,74;9,28;6;51,3769;5,7724;3,33;4,56;9,65;5;51,4693;5,6348;2,97;4,32;9,05;5;51,4780;5,6569;3,58;5,40;15,31;4;51,3072;5,4218;3,61;4,94;9,99;8;51,4165;5,1265;3,52;4,81;10,71;6;51,4904;5,3942;2,00;3,07;8,54;6;51,4738;5,4428;6,13;7,78;14,35;9
2024-07-01 00:00:00;2024-07-01 02:00:00;51,4063;5,4574;2,75;4,85;11,45;10;51,4379;5,3582;2,13;3,60;8,87;9311;8;51,5107;5,3606;1,57;2,78;8,94;10;51,4914;5,4391;0,64;1,74;8,68;13;51,4025;5,3515;3,36;4,65;9,87;11;51,4053;5,4582;3,63;5,02;11,57;25;51,4568;5,4383;2,35;3,24;7,98;12;51,4464;5,4482;2,63;4,20;10,35;1;51,4422;5,4844;2,48;4,26;12,64;19;51,3707;5,1565;1,99;3,49;11,94;6;51,4455;5,4854;3,11;4,33;9,89;11;51,4414;5,4713;1,81;3,28;11,05;6;51,4815;5,5199;1,59;2,63;8,11;7;51,4681;5,3901;2,85;4,07;9,68;7036;9;51,3469;5,3887;2,00;3,24;8,39;5;51,4135;5,4707;2,11;3,59;9,73;10;51,5696;5,3113;1,32;2,16;7,50;8;51,4331;5,5198;2,18;3,46;9,58;9;51,4373;5,4233;1,62;2,89;9,07;11;51,4584;5,4050;2,44;3,58;8,86;13;51,4445;5,4788;4,99;6,33;12,16;11;51,4546;5,3887;2,62;3,71;9,97;10501;12;3,85;5,52;14,15;20;51,4351;5,4798;2,37;3,97;10,82;16;51,4375;5,4516;4,79;5,94;10,53;6;51,4797;5,4751;1,91;2,84;7,91;6;51,5295;5,4719;2,48;4,27;10,35;11;51,4389;5,4825;2,70;4,31;9,52;18;51,4686;5,4724;1,85;2,90;8,91;14;51,4391;5,4650;1,99;3,25;9,27;11;51,4528;5,4851;2,12;3,35;8,45;14;51,4320;5,6272;1,38;2,48;8,27;4;51,5923;5,7812;3,03;4,31;9,89;7;51,5304;5,2846;2,02;3,23;8,60;11;51,3564;5,6359;1,10;2,26;8,29;2;51,5835;5,5479;2,32;3,57;10,65;3;51,5092;5,3781;2,08;3,31;9,40;15;51,4769;5,2617;2,50;4,01;10,18;11;51,4660;5,6786;2,11;3,38;9,55;14;51,4735;5,6531;0,37;1,41;6,79;7;51,3769;5,7724;1,49;2,47;7,45;5;51,4693;5,6348;0,81;1,84;6,57;5;51,4780;5,6569;1,90;3,42;11,83;10;51,3072;5,4218;1,98;3,10;7,85;12;51,4165;5,1265;1,63;2,80;8,15;7;51,4904;5,3942;1,35;2,30;6,85;11;51,4738;5,4428;1,94;3,41;10,40;18
2024-07-02 00:00:00;2024-07-02 02:00:00;51,4063;5,4574;3,55;6,14;13,10;13;51,4379;5,3582;2,85;4,65;10,19;7828;8;51,5107;5,3607;3,40;5,23;12,04;10;51,4914;5,4391;1,86;3,32;9,70;14;51,4025;5,3514;5,92;7,66;13,31;11;51,4052;5,4581;5,40;7,23;13,25;16;51,4568;5,4383;3,46;4,79;9,96;12;51,4464;5,4485;3,72;5,81;13,00;1;51,4422;5,4844;3,47;5,55;12,90;21;51,3707;5,1565;2,58;4,26;11,01;6;51,4455;5,4854;4,02;5,75;11,45;11;51,4416;5,4714;2,64;4,83;13,08;6;51,4815;5,5199;3,36;5,05;12,13;8;51,4681;5,3901;3,63;5,13;10,51;6449;8;51,3469;5,3887;2,33;3,85;8,98;5;51,4135;5,4707;2,98;4,77;11,00;10;51,5696;5,3113;2,83;4,16;9,88;7;51,4332;5,5197;3,19;4,94;11,03;12;51,4372;5,4233;2,35;3,99;9,41;11;51,4584;5,4050;3,28;4,88;10,54;12;51,4445;5,4788;5,55;7,24;13,00;11;51,4546;5,3887;3,24;4,71;11,64;11434;11;4,91;7,67;15,74;22;51,4351;5,4798;3,34;5,50;12,63;16;51,4375;5,4513;5,48;7,02;11,78;8;51,4797;5,4751;3,03;4,46;9,75;8;51,5296;5,4719;3,78;6,21;12,74;10;51,4385;5,4820;3,85;5,88;11,43;15;51,4685;5,4724;2,91;4,45;11,26;14;51,4391;5,4650;2,78;4,53;10,68;11;51,4528;5,4851;3,06;4,72;10,15;15;51,4320;5,6272;3,76;6,36;14,51;5;51,5923;5,7812;5,76;7,94;14,96;9;51,5305;5,2846;3,42;5,06;10,59;10;51,3565;5,6359;2,10;4,35;11,71;6;51,5835;5,5479;4,36;6,20;14,19;3;51,5092;5,3781;3,39;5,13;11,17;14;51,4769;5,2617;3,39;5,28;10,75;11;51,4660;5,6786;3,44;5,38;12,64;14;51,4735;5,6530;2,23;3,92;9,99;7;51,3769;5,7724;2,53;3,96;9,07;5;51,4693;5,6348;2,54;4,16;9,20;6;51,4780;5,6568;3,42;5,71;15,04;13;51,3072;5,4218;2,39;3,66;8,42;10;51,4165;5,1265;2,71;4,11;8,95;7;51,4904;5,3942;2,45;3,84;8,93;10;51,4738;5,4429;3,34;5,32;12,17;18
2024-07-03 00:00:00;2024-07-03 02:00:00;51,4063;5,4574;4,06;7,06;13,97;20;51,4379;5,3582;3,33;5,63;11,43;10785;11;51,5107;5,3607;3,23;5,21;12,56;15;51,4915;5,4391;1,71;3,35;9,14;17;51,4025;5,3515;7,16;9,08;14,76;12;51,4052;5,4582;4,79;6,67;12,73;10;51,4568;5,4383;3,29;4,59;9,44;16;51,4465;5,4481;4,44;6,90;14,29;5;51,4422;5,4844;3,80;6,08;13,05;20;51,3707;5,1565;3,25;4,96;10,38;11;51,4455;5,4854;4,15;6,17;11,88;21;51,4416;5,4715;2,83;5,34;14,34;8;51,4815;5,5199;2,40;3,91;8,70;10;51,4681;5,3901;3,25;4,89;10,11;7681;12;51,3469;5,3887;2,67;4,42;9,16;7;51,4136;5,4706;3,36;5,40;11,85;17;51,5696;5,3113;2,33;3,60;8,72;10;51,4331;5,5200;3,71;5,95;13,39;18;51,4372;5,4233;3,04;5,04;10,94;17;51,4584;5,4050;3,54;5,45;11,38;21;51,4445;5,4787;5,86;8,19;15,41;15;51,4546;5,3887;2,75;4,51;11,96;9301;14;4,12;6,85;15,03;32;51,4351;5,4798;3,86;6,31;12,91;20;51,4374;5,4513;5,62;7,42;12,70;12;51,4797;5,4751;3,01;4,65;9,74;14;51,5296;5,4719;3,93;6,38;12,14;23;51,4386;5,4820;3,96;6,18;11,79;16;51,4686;5,4723;3,05;4,91;12,00;20;51,4391;5,4650;2,95;4,85;10,97;17;51,4528;5,4851;3,46;5,53;11,12;18;51,4320;5,6272;3,85;6,08;12,93;8;51,5923;5,7812;5,04;7,58;15,42;13;51,5304;5,2846;3,04;4,80;10,57;13;51,3565;5,6358;2,05;3,99;10,44;7;51,5835;5,5479;3,29;5,18;12,86;7;51,5092;5,3781;3,18;4,88;10,16;25;51,4769;5,2617;3,72;5,82;11,73;13;51,4661;5,6786;3,67;5,72;11,94;17;51,4735;5,6531;2,56;4,60;11,41;9;51,3769;5,7724;3,12;4,91;10,42;6;51,4693;5,6348;2,61;4,44;9,81;9;51,4779;5,6570;3,81;6,41;14,85;24;51,3072;5,4218;3,01;4,96;11,13;12;51,4165;5,1265;2,94;4,64;10,41;12;51,4904;5,3941;2,59;3,99;8,58;18;51,4738;5,4429;6,28;8,26;14,05;24
2024-07-04 00:00:00;2024-07-04 02:00:00;51,4063;5,4574;3,30;5,98;14,49;11;51,4379;5,3582;2,64;4,57;11,25;8693;8;51,5107;5,3606;2,33;4,01;12,14;7;51,4914;5,4391;1,16;2,60;10,48;9;51,4025;5,3515;4,32;6,02;12,17;10;51,4052;5,4582;4,91;6,68;13,69;17;51,4568;5,4383;2,67;3,80;9,11;10;51,4464;5,4483;3,35;5,36;13,11;2;51,4422;5,4844;3,42;5,87;20,96;22;51,3707;5,1565;2,73;4,63;13,49;5;51,4455;5,4854;3,43;4,95;10,85;7;51,4416;5,4715;2,07;4,08;13,44;6;51,4816;5,5199;2,23;3,78;10,64;6;51,4681;5,3901;3,28;4,88;11,41;7217;7;51,3469;5,3887;2,36;3,93;9,82;5;51,4137;5,4707;2,58;4,42;12,16;6;51,5696;5,3113;2,26;3,50;9,74;7;51,4332;5,5197;2,84;4,52;11,65;14;51,4372;5,4233;2,12;3,76;10,49;11;51,4584;5,4050;2,92;4,45;10,93;12;51,4445;5,4788;4,73;6,31;12,43;8;51,4546;5,3888;2,77;4,15;11,56;11045;10;4,04;6,19;14,95;16;51,4351;5,4798;2,84;4,86;12,38;11;51,4375;5,4515;5,27;6,70;11,98;7;51,4797;5,4751;2,50;3,79;9,60;6;51,5296;5,4719;3,07;5,18;12,58;11;51,4389;5,4822;3,43;5,57;13,45;13;51,4685;5,4723;2,14;3,53;11,31;12;51,4391;5,4650;2,34;3,96;10,85;11;51,4528;5,4848;2,48;4,08;9,82;14;51,4320;5,6272;2,99;4,73;11,65;7;51,5923;5,7812;4,27;6,19;13,70;7;51,5305;5,2846;2,71;4,25;10,37;8;51,3565;5,6359;1,31;2,82;10,35;6;51,5835;5,5479;3,40;4,99;13,77;3;51,5092;5,3781;2,77;4,41;11,64;13;51,4769;5,2617;3,07;5,00;12,03;9;51,4660;5,6786;2,67;4,28;11,38;13;51,4735;5,6531;1,49;3,04;9,56;7;51,3769;5,7724;2,01;3,37;9,34;5;51,4693;5,6348;1,61;2,96;8,10;6;51,4778;5,6568;2,66;4,64;14,86;13;51,3072;5,4218;2,42;3,99;10,41;11;51,4165;5,1265;3,12;4,79;12,34;5;51,4903;5,3941;1,89;3,16;9,36;9;51,4738;5,4429;6,64;8,66;20,27;16
2024-07-05 00:00:00;2024-07-05 02:00:00;51,4063;5,4574;4,90;9,81;22,16;20;51,4379;5,3582;4,53;8,23;17,32;8419;8;51,5107;5,3606;4,24;7,38;17,54;9;51,4915;5,4391;2,83;5,54;15,90;10;51,4025;5,3515;5,17;8,14;16,23;11;51,4052;5,4582;6,37;9,49;19,51;7;51,4567;5,4381;5,17;7,27;14,21;11;51,4464;5,4485;5,68;9,40;20,36;2;51,4420;5,4840;5,11;8,65;23,03;8;51,3706;5,1565;4,21;6,94;14,80;5;51,4454;5,4854;4,98;7,81;15,83;10;51,4415;5,4713;4,09;7,80;21,32;7;51,4816;5,5200;8,48;11,39;19,87;8;51,4681;5,3901;4,61;7,50;16,34;7504;11;51,3468;5,3887;4,33;7,19;15,51;5;51,4137;5,4708;4,82;8,12;18,59;9;51,5696;5,3113;3,55;5,77;14,12;7;51,4332;5,5196;4,50;7,68;18,09;17;51,4372;5,4233;4,24;7,36;15,85;16;51,4584;5,4050;4,74;7,78;16,67;15;51,4445;5,4788;6,60;9,82;20,63;10;51,4545;5,3887;3,74;6,31;17,20;10394;11;4,98;8,46;21,27;20;51,4352;5,4798;5,13;8,65;19,02;13;51,4374;5,4512;6,61;9,28;16,75;9;51,4797;5,4751;4,37;6,87;14,98;6;51,5296;5,4719;4,83;8,55;17,34;16;51,4387;5,4818;5,30;9,06;17,05;9;51,4687;5,4723;3,42;5,90;18,18;12;51,4391;5,4650;4,15;7,07;16,34;8;51,4527;5,4851;4,27;7,12;14,80;15;51,4320;5,6272;5,33;8,82;18,93;6;51,5922;5,7812;6,97;10,76;22,22;8;51,5305;5,2846;4,34;7,27;16,06;9;51,3565;5,6359;3,19;6,23;16,40;7;51,5835;5,5480;4,55;7,84;19,49;11;51,5091;5,3781;4,65;7,61;15,87;18;51,4768;5,2616;5,08;8,53;17,30;9;51,4661;5,6786;5,32;8,62;18,53;12;51,4736;5,6530;4,34;7,65;18,19;7;51,3769;5,7724;4,19;7,11;15,56;5;51,4693;5,6349;3,78;6,58;14,10;7;51,4778;5,6568;4,88;8,83;22,32;21;51,3072;5,4218;4,01;7,23;17,24;10;51,4165;5,1265;4,36;7,14;16,48;7;51,4903;5,3941;3,50;5,90;12,60;13;51,4738;5,4429;8,04;11,47;22,12;15
