;;"I01";"I01";"I01";"I01";"I01";"I01";"I02";"I02";"I02";"I02";"I02";"I02";"I02";"I03";"I03";"I03";"I03";"I03";"I03";"I04";"I04";"I04";"I04";"I04";"I04";"I05";"I05";"I05";"I05";"I05";"I05";"I06";"I06";"I06";"I06";"I06";"I06";"I07";"I07";"I07";"I07";"I07";"I07";"I08";"I08";"I08";"I08";"I08";"I08";"I09";"I09";"I09";"I09";"I09";"I09";"I10";"I10";"I10";"I10";"I10";"I10";"I11";"I11";"I11";"I11";"I11";"I11";"I12";"I12";"I12";"I12";"I12";"I12";"I13";"I13";"I13";"I13";"I13";"I13";"I14";"I14";"I14";"I14";"I14";"I14";"I14";"I16";"I16";"I16";"I16";"I16";"I16";"I17";"I17";"I17";"I17";"I17";"I17";"I18";"I18";"I18";"I18";"I18";"I18";"I19";"I19";"I19";"I19";"I19";"I19";"I22";"I22";"I22";"I22";"I22";"I22";"I23";"I23";"I23";"I23";"I23";"I23";"I24";"I24";"I24";"I24";"I24";"I24";"I25";"I25";"I25";"I25";"I25";"I25";"I25";"I28";"I28";"I28";"I28";"I29";"I29";"I29";"I29";"I29";"I29";"I30";"I30";"I30";"I30";"I30";"I30";"I32";"I32";"I32";"I32";"I32";"I32";"I33";"I33";"I33";"I33";"I33";"I33";"I36";"I36";"I36";"I36";"I36";"I36";"I37";"I37";"I37";"I37";"I37";"I37";"I39";"I39";"I39";"I39";"I39";"I39";"I40";"I40";"I40";"I40";"I40";"I40";"I41";"I41";"I41";"I41";"I41";"I41";"I42";"I42";"I42";"I42";"I42";"I42";"I43";"I43";"I43";"I43";"I43";"I43";"I44";"I44";"I44";"I44";"I44";"I44";"I45";"I45";"I45";"I45";"I45";"I45";"I46";"I46";"I46";"I46";"I46";"I46";"I47";"I47";"I47";"I47";"I47";"I47";"I48";"I48";"I48";"I48";"I48";"I48";"I49";"I49";"I49";"I49";"I49";"I49";"I50";"I50";"I50";"I50";"I50";"I50";"I51";"I51";"I51";"I51";"I51";"I51";"I52";"I52";"I52";"I52";"I52";"I52";"I55";"I55";"I55";"I55";"I55";"I55";"I56";"I56";"I56";"I56";"I56";"I56";"I58";"I58";"I58";"I58";"I58";"I58";"I59";"I59";"I59";"I59";"I59";"I59"
2024-04-13 00:00:00;2024-04-13 02:00:00;51,4063;5,4573;4,71;6,17;14,98;5;51,4379;5,3581;3,88;5,53;11,76;12529;8;51,5108;5,3606;4,33;5,77;15,58;6;51,4914;5,4391;2,75;3,95;10,79;7;51,4025;5,3514;5,34;6,62;11,49;8;51,4052;5,4582;4,78;6,09;13,27;11;51,4567;5,4382;3,49;4,49;9,54;8;51,4466;5,4480;4,19;5,89;12,80;4;;;;;;;51,3707;5,1565;3,40;4,80;11,83;8;51,4453;5,4854;4,42;5,74;11,72;7;51,4413;5,4713;4,63;6,37;14,02;5;51,4815;5,5199;4,56;5,95;12,91;6;51,4681;5,3901;4,59;5,85;11,39;11611;9;51,3468;5,3887;4,14;5,38;10,05;6;51,4136;5,4707;3,70;5,19;12,17;6;51,5696;5,3113;4,16;5,18;10,91;9;51,4331;5,5196;5,01;6,60;13,70;12;51,4372;5,4233;3,82;5,31;11,50;11;51,4584;5,4050;4,53;5,90;11,81;10;51,4445;5,4788;6,88;8,31;14,87;8;51,4546;5,3888;3,68;4,92;11,60;13901;9;4,69;6,27;14,33;13;51,4350;5,4797;3,92;5,63;13,30;6;51,4374;5,4514;7,48;8,70;13,90;7;51,4797;5,4751;5,90;7,37;12,89;7;51,5296;5,4719;3,47;5,19;11,29;13;51,4387;5,4817;4,45;6,30;12,53;10;51,4686;5,4723;4,32;5,76;12,62;9;51,4390;5,4649;4,48;5,96;12,60;6;51,4528;5,4851;4,59;5,92;10,66;11;51,4320;5,6272;3,54;4,92;11,13;5;51,5923;5,7812;4,06;5,88;18,50;2;51,5305;5,2846;4,61;5,93;11,76;10;51,3564;5,6359;3,37;4,74;11,25;3;51,5835;5,5480;4,69;6,08;14,08;6;;;4,49;5,76;11,45;11;51,4768;5,2617;3,90;5,57;12,45;10;51,4661;5,6786;3,96;5,51;12,44;8;51,4735;5,6531;4,47;5,94;11,50;7;51,3769;5,7724;4,33;5,62;11,14;5;51,4693;5,6349;4,21;5,47;10,06;6;51,4781;5,6568;3,90;5,45;11,01;7;51,3072;5,4218;4,10;5,50;11,23;8;51,4165;5,1264;5,16;6,34;12,47;10;51,4904;5,3941;3,29;4,37;9,65;11;51,4738;5,4428;8,46;9,89;16,11;12
2024-04-14 00:00:00;2024-04-14 02:00:00;51,4063;5,4573;2,99;5,17;14,24;4;51,4379;5,3581;4,31;6,89;13,81;9722;8;51,5108;5,3607;2,80;5,01;13,38;6;51,4915;5,4391;1,38;3,24;10,70;10;51,4025;5,3514;4,11;6,23;13,43;10;51,4052;5,4582;3,24;5,22;12,81;27;51,4567;5,4381;2,33;3,89;10,36;8;51,4466;5,4480;3,90;6,35;13,61;5;;;;;;;51,3706;5,1565;3,94;6,37;14,66;12;51,4453;5,4854;2,87;4,96;11,52;5;51,4414;5,4713;2,87;5,57;15,93;5;51,4815;5,5200;2,62;5,06;13,80;6;51,4681;5,3901;3,16;5,12;11,73;7667;10;51,3468;5,3887;3,00;5,05;11,55;6;51,4136;5,4707;3,43;5,74;12,75;6;51,5696;5,3113;2,50;4,24;12,21;8;51,4332;5,5196;3,32;5,48;12,43;4;51,4372;5,4233;2,74;4,83;11,81;10;51,4584;5,4050;2,99;4,97;11,61;14;51,4445;5,4788;5,05;7,24;14,82;11;51,4546;5,3887;2,28;4,07;12,31;13873;13;4,41;7,79;17,52;18;51,4350;5,4797;3,78;6,43;14,55;13;51,4373;5,4513;5,41;7,20;12,92;8;51,4797;5,4751;4,26;6,38;12,81;4;51,5296;5,4719;3,90;6,99;14,21;11;51,4388;5,4817;4,41;7,22;13,95;12;51,4687;5,4723;2,84;4,66;12,50;12;51,4390;5,4649;3,07;5,23;12,54;6;51,4528;5,4850;2,89;4,94;11,07;13;51,4320;5,6272;2,94;5,11;12,45;6;51,5923;5,7812;3,12;5,85;14,50;1;51,5304;5,2846;2,96;5,04;12,05;9;51,3564;5,6359;2,22;4,18;11,72;4;51,5835;5,5480;3,60;5,83;15,20;6;;;2,86;5,05;12,30;9;51,4769;5,2617;3,41;5,85;13,40;9;51,4661;5,6786;3,38;5,73;14,10;10;51,4735;5,6531;1,66;3,64;10,62;8;51,3769;5,7724;2,56;4,29;10,34;5;51,4693;5,6349;2,39;4,32;10,34;7;51,4780;5,6568;2,67;5,14;12,71;8;51,3072;5,4218;3,01;4,90;11,20;13;51,4165;5,1264;3,35;5,31;12,13;12;51,4904;5,3942;2,64;4,47;10,30;8;51,4738;5,4428;5,24;7,56;14,30;8
2024-04-15 00:00:00;2024-04-15 02:00:00;51,4063;5,4573;2,76;4,92;14,82;7;51,4379;5,3582;3,09;5,63;12,91;6649;8;51,5108;5,3607;2,69;4,98;13,64;14;51,4915;5,4391;1,55;3,51;12,08;16;51,4025;5,3515;4,13;6,09;12,37;10;51,4052;5,4582;2,99;4,90;12,56;11;51,4567;5,4381;2,36;3,83;10,10;10;51,4466;5,4480;3,89;6,35;13,81;15;;;;;;;51,3706;5,1565;3,26;5,45;12,91;10;51,4453;5,4854;3,06;4,99;11,43;13;51,4413;5,4713;2,94;5,57;15,93;6;51,4816;5,5200;2,57;4,93;12,64;8;51,4681;5,3901;3,10;5,20;12,46;7692;8;51,3468;5,3887;2,11;3,87;9,78;7;51,4136;5,4707;3,15;5,36;12,09;13;51,5696;5,3113;2,91;4,59;11,91;9;51,4331;5,5196;3,72;6,06;13,99;32;51,4372;5,4233;3,08;5,14;11,48;12;51,4584;5,4050;3,22;5,28;12,01;18;51,4446;5,4788;4,27;6,43;13,88;15;51,4546;5,3887;1,72;3,50;11,71;8778;12;4,22;6,60;15,05;24;51,4350;5,4798;3,59;6,03;13,16;14;51,4373;5,4513;5,92;7,88;14,27;12;51,4797;5,4751;3,11;4,82;10,95;7;51,5296;5,4719;3,69;6,40;13,25;12;51,4389;5,4819;3,85;6,53;13,51;10;51,4687;5,4723;2,16;3,85;12,76;13;51,4390;5,4649;2,86;4,93;12,29;17;51,4528;5,4850;2,97;4,92;10,67;15;51,4320;5,6272;3,01;4,97;11,16;6;51,5923;5,7812;2,47;5,09;17,07;3;51,5305;5,2846;3,17;5,33;12,64;9;51,3565;5,6359;1,89;3,66;9,43;5;51,5835;5,5480;3,40;5,44;14,19;6;51,5092;5,3781;2,43;4,57;11,17;16;51,4769;5,2617;3,60;6,11;13,33;10;51,4661;5,6786;3,56;5,91;14,32;13;51,4735;5,6531;3,10;5,18;12,54;9;51,3769;5,7724;2,33;4,09;10,25;4;51,4693;5,6348;3,05;4,89;10,85;9;51,4774;5,6567;3,32;5,59;12,34;16;51,3072;5,4218;3,02;5,11;12,56;10;51,4165;5,1265;3,56;5,53;13,33;11;51,4904;5,3941;2,86;4,72;10,60;11;51,4738;5,4428;3,98;6,13;13,23;18
2024-04-16 00:00:00;2024-04-16 02:00:00;51,4063;5,4573;2,98;5,30;12,46;5;51,4379;5,3582;3,22;5,79;11,68;6951;8;51,5107;5,3606;2,81;5,33;12,91;19;51,4915;5,4391;1,58;3,56;10,11;22;51,4025;5,3514;4,29;6,49;12,59;9;51,4052;5,4582;3,36;5,59;12,51;26;51,4567;5,4382;2,47;4,21;10,16;15;51,4466;5,4483;4,49;7,17;13,87;17;;;;;;;51,3707;5,1565;4,13;6,59;13,60;14;51,4454;5,4854;3,85;6,10;12,07;14;51,4413;5,4711;3,47;6,58;16,40;9;51,4815;5,5199;3,01;5,74;13,45;9;51,4681;5,3901;3,14;5,42;12,06;6825;10;51,3468;5,3887;2,70;4,69;10,27;7;51,4136;5,4707;3,82;6,19;11,96;18;51,5696;5,3113;3,16;5,15;12,12;9;51,4332;5,5198;4,07;6,39;12,60;18;51,4372;5,4233;2,85;5,04;10,79;12;51,4583;5,4050;2,95;4,99;10,34;15;51,4446;5,4788;4,67;6,98;13,40;19;51,4546;5,3888;2,02;4,05;11,17;12612;13;9,02;12,31;20,99;26;51,4351;5,4798;4,53;7,31;13,88;25;51,4373;5,4513;5,88;7,81;13,10;14;51,4797;5,4751;3,22;5,13;10,40;10;51,5295;5,4718;4,44;7,65;14,80;9;51,4390;5,4820;5,23;8,23;14,74;20;51,4686;5,4723;2,68;4,70;12,19;16;51,4390;5,4649;3,17;5,48;11,65;25;51,4528;5,4850;2,96;5,10;10,88;15;51,4320;5,6272;4,01;6,32;12,75;5;51,5923;5,7812;2,45;4,86;12,06;3;51,5305;5,2846;3,33;5,68;11,89;9;51,3565;5,6359;2,63;4,66;9,91;5;51,5835;5,5480;3,95;6,24;14,19;5;51,5092;5,3781;2,60;5,08;11,83;18;51,4769;5,2617;4,03;6,74;12,98;11;51,4661;5,6786;4,17;6,65;13,58;12;51,4735;5,6530;2,75;4,94;11,31;10;51,3769;5,7724;2,67;4,42;9,58;5;51,4692;5,6348;3,88;6,14;11,89;9;51,4775;5,6568;3,34;5,87;12,37;12;51,3072;5,4218;3,55;5,98;11,98;13;51,4165;5,1264;3,42;5,52;11,46;13;51,4904;5,3941;3,42;5,53;11,10;7;51,4738;5,4428;4,12;6,77;13,54;17
2024-04-17 00:00:00;2024-04-17 02:00:00;51,4063;5,4573;1,54;2,77;8,19;9;51,4379;5,3582;1,49;2,79;7,23;7427;10;51,5107;5,3606;1,27;2,46;7,30;25;51,4915;5,4391;0,37;1,33;5,66;28;51,4025;5,3514;2,06;3,17;7,38;10;51,4052;5,4582;1,83;2,92;7,37;39;51,4567;5,4382;0,80;1,59;5,75;16;51,4466;5,4481;3,06;4,58;9,54;30;;;;;;;51,3707;5,1565;1,58;2,64;7,43;20;51,4454;5,4854;2,97;4,34;8,46;22;51,4412;5,4710;2,26;3,95;10,10;13;51,4815;5,5199;1,29;2,57;7,48;14;51,4681;5,3901;1,51;2,53;6,86;6714;12;51,3468;5,3887;1,30;2,37;6,58;9;51,4136;5,4707;1,99;3,21;7,42;23;51,5696;5,3113;1,58;2,47;6,76;13;51,4332;5,5198;3,22;4,63;9,58;23;51,4373;5,4233;1,36;2,45;6,90;16;51,4583;5,4050;1,52;2,64;6,76;30;51,4446;5,4788;4,51;6,24;11,36;32;51,4545;5,3888;0,55;1,59;6,70;11496;16;8,49;13,32;21,21;45;51,4351;5,4798;2,85;4,42;9,24;36;51,4374;5,4514;4,57;5,60;9,47;22;51,4797;5,4751;1,85;2,80;6,51;17;51,5295;5,4718;2,66;4,14;8,83;19;51,4388;5,4824;3,57;5,22;9,77;34;51,4686;5,4723;1,79;2,91;7,74;27;51,4390;5,4649;1,87;3,14;7,70;32;51,4528;5,4850;2,16;3,47;8,10;29;51,4320;5,6272;1,91;2,97;7,04;7;51,5923;5,7812;1,58;3,01;8,22;6;51,5304;5,2845;1,60;2,63;6,71;10;51,3564;5,6359;0,99;1,88;5,71;6;51,5835;5,5480;1,83;3,07;9,01;8;51,5092;5,3781;1,31;2,45;6,75;30;51,4769;5,2616;1,92;3,05;6,97;12;51,4661;5,6786;3,29;4,96;10,45;11;51,4736;5,6530;1,37;2,54;6,89;14;51,3770;5,7724;1,95;3,01;7,08;7;51,4693;5,6349;1,85;2,96;6,82;15;51,4777;5,6568;2,23;3,79;8,84;18;51,3072;5,4218;2,09;3,18;7,10;17;51,4165;5,1264;0,77;1,65;5,60;12;51,4904;5,3941;1,79;2,73;6,53;15;51,4738;5,4428;2,99;4,32;8,64;30
2024-04-18 00:00:00;2024-04-18 02:00:00;51,4063;5,4573;2,30;3,41;9,09;8;51,4379;5,3582;1,80;2,98;7,51;11328;11;51,5107;5,3606;1,53;2,52;7,66;21;51,4915;5,4391;0,37;1,21;6,10;23;51,4025;5,3514;2,79;3,73;7,80;10;51,4052;5,4582;2,92;4,07;9,39;39;51,4567;5,4382;1,37;2,09;6,52;20;51,4465;5,4482;2,43;3,68;8,22;21;;;;;;;51,3706;5,1565;2,49;3,63;9,12;18;51,4454;5,4854;2,72;3,75;8,05;20;51,4413;5,4713;1,90;3,21;9,62;11;51,4816;5,5199;1,53;2,66;7,97;12;51,4681;5,3901;2,00;2,93;7,74;8607;14;51,3468;5,3887;1,50;2,41;6,72;9;51,4136;5,4707;2,52;3,61;8,21;24;51,5696;5,3113;1,87;2,64;7,60;14;51,4332;5,5198;2,09;3,21;8,03;19;51,4372;5,4233;1,70;2,64;7,22;19;51,4584;5,4050;1,94;2,87;7,06;23;51,4445;5,4788;4,03;5,14;9,88;28;51,4546;5,3887;1,05;1,90;7,24;15799;19;4,06;5,65;11,14;33;51,4351;5,4798;2,35;3,67;8,67;30;51,4375;5,4516;5,03;5,93;9,96;19;51,4797;5,4751;1,87;2,73;6,85;15;51,5296;5,4718;2,32;3,70;8,62;12;51,4387;5,4819;2,88;4,28;8,90;30;51,4686;5,4723;1,60;2,51;7,46;20;51,4390;5,4649;2,35;3,42;8,27;28;51,4528;5,4850;1,96;3,05;7,33;25;51,4320;5,6272;1,61;2,61;7,26;7;51,5923;5,7812;1,22;2,55;8,83;6;51,5304;5,2845;1,88;2,81;7,35;12;51,3564;5,6359;1,11;2,00;6,50;6;51,5835;5,5480;1,74;2,76;8,44;9;51,5092;5,3781;1,89;2,96;7,67;25;51,4768;5,2617;2,38;3,55;8,27;14;51,4661;5,6785;2,29;3,51;8,97;7;51,4735;5,6530;1,12;2,18;7,08;14;51,3770;5,7724;1,42;2,27;6,63;7;51,4693;5,6348;1,63;2,64;6,96;13;51,4775;5,6568;1,56;2,75;7,53;15;51,3072;5,4218;2,02;2,93;7,23;17;51,4165;5,1265;2,48;3,47;8,16;16;51,4904;5,3941;1,58;2,40;6,04;15;51,4737;5,4428;3,89;5,14;11,25;30
2024-04-19 00:00:00;2024-04-19 02:00:00;51,4063;5,4573;3,34;5,62;12,88;4;51,4379;5,3582;3,33;5,92;11,79;6928;8;51,5107;5,3606;3,27;5,86;13,72;10;51,4915;5,4391;2,00;4,32;11,51;12;51,4025;5,3514;5,12;7,36;13,40;9;51,4053;5,4582;3,46;5,63;12,23;19;51,4567;5,4381;2,78;4,63;10,51;9;51,4466;5,4479;4,32;7,00;13,76;10;;;;;;;51,3706;5,1565;4,27;6,73;13,50;8;51,4454;5,4854;3,84;5,97;11,69;6;51,4413;5,4713;3,41;6,39;15,99;6;51,4815;5,5199;3,38;6,12;13,98;5;51,4681;5,3901;3,42;5,67;12,40;6832;7;51,3468;5,3887;2,86;4,85;10,07;6;51,4136;5,4708;3,89;6,38;12,73;7;51,5696;5,3113;3,51;5,59;12,88;8;51,4332;5,5197;3,79;6,10;12,12;12;51,4372;5,4233;3,09;5,22;10,98;8;51,4584;5,4050;3,46;5,64;11,31;10;51,4445;5,4787;4,61;6,64;12,15;13;51,4547;5,3887;2,35;4,46;11,96;13986;11;6,35;9,09;16,66;14;51,4351;5,4798;4,38;7,06;13,68;14;51,4375;5,4515;6,27;8,30;13,87;9;51,4797;5,4751;3,50;5,47;11,04;7;51,5296;5,4719;4,21;7,17;13,23;9;51,4387;5,4820;4,92;7,84;14,50;15;51,4686;5,4723;2,89;4,94;12,32;10;51,4390;5,4649;3,15;5,54;12,07;10;51,4528;5,4850;3,16;5,31;10,84;12;51,4320;5,6272;3,54;5,61;11,09;5;51,5923;5,7812;2,55;4,51;10,04;3;51,5305;5,2846;3,57;5,94;12,03;8;51,3565;5,6359;2,70;4,95;10,55;4;51,5835;5,5480;3,94;5,91;12,87;5;51,5092;5,3781;2,94;5,57;11,98;10;51,4769;5,2617;3,96;6,47;12,39;9;51,4660;5,6786;3,76;5,95;11,99;7;51,4736;5,6530;2,42;4,39;10,04;9;51,3770;5,7724;2,55;4,27;9,69;4;51,4692;5,6346;3,27;5,24;10,63;9;51,4780;5,6568;2,66;4,77;10,32;10;51,3072;5,4218;3,17;5,24;10,67;10;51,4165;5,1265;4,28;6,46;13,06;10;51,4904;5,3941;3,68;6,01;11,69;7;51,4737;5,4428;4,75;7,53;14,58;13
2024-04-20 00:00:00;2024-04-20 02:00:00;51,4063;5,4574;3,14;5,89;13,88;3;51,4379;5,3582;3,57;6,62;13,48;6715;7;51,5107;5,3606;3,08;6,04;14,64;8;51,4915;5,4391;2,02;4,36;11,29;6;51,4025;5,3515;4,28;6,99;13,65;9;51,4052;5,4582;3,69;6,33;13,67;22;51,4567;5,4381;2,89;5,06;12,27;7;51,4465;5,4483;4,70;7,66;15,41;8;;;;;;;51,3706;5,1565;4,81;7,86;15,37;6;51,4454;5,4854;4,15;6,71;12,97;5;51,4413;5,4713;3,72;7,32;17,98;5;51,4816;5,5199;3,28;6,45;14,81;3;51,4681;5,3901;3,47;6,19;13,22;4385;6;51,3469;5,3887;3,51;6,06;12,13;6;51,4137;5,4708;4,62;7,37;13,82;4;51,5696;5,3113;3,61;6,01;14,27;7;51,4332;5,5196;4,00;6,60;13,09;4;51,4372;5,4233;3,19;5,71;12,17;8;51,4584;5,4050;3,22;5,63;11,78;7;51,4445;5,4788;5,74;8,62;15,87;10;51,4547;5,3887;2,53;5,01;13,30;14943;12;6,21;9,50;18,13;9;51,4351;5,4798;5,41;8,56;15,97;10;51,4374;5,4514;6,18;8,42;14,27;9;51,4797;5,4751;3,48;5,70;11,51;7;51,5296;5,4719;4,96;8,53;16,02;7;51,4389;5,4821;6,32;9,84;17,41;12;51,4686;5,4723;3,18;5,55;13,31;9;51,4390;5,4650;4,44;7,33;14,55;5;51,4528;5,4850;3,23;5,74;11,96;12;51,4320;5,6272;3,76;6,04;12,07;3;51,5923;5,7812;2,05;4,12;9,87;3;51,5305;5,2846;3,55;6,18;12,94;6;51,3565;5,6359;2,86;5,19;10,63;3;51,5835;5,5480;4,08;6,34;13,62;5;51,5092;5,3781;3,13;6,31;14,08;8;51,4769;5,2617;4,58;7,70;14,87;7;51,4660;5,6786;3,66;5,98;12,27;4;51,4736;5,6530;1,69;3,77;9,68;9;51,3770;5,7724;2,27;3,98;8,60;4;51,4692;5,6347;3,12;5,29;10,62;9;51,4775;5,6568;2,61;4,98;10,86;8;51,3072;5,4218;3,43;5,81;11,43;11;51,4165;5,1264;3,47;5,97;13,02;6;51,4904;5,3941;3,84;6,40;12,94;5;51,4737;5,4428;5,10;8,34;16,29;10
2024-04-21 00:00:00;2024-04-21 02:00:00;51,4063;5,4573;2,18;3,44;8,18;4;51,4379;5,3582;2,00;3,34;7,68;6332;9;51,5107;5,3606;1,51;2,80;7,61;8;51,4915;5,4391;0,72;1,85;6,53;6;51,4025;5,3514;2,71;3,89;7,97;9;51,4052;5,4582;2,56;3,87;8,30;27;51,4569;5,4383;1,54;2,53;6,94;7;51,4465;5,4483;3,95;5,45;10,10;7;;;;;;;51,3707;5,1565;2,12;3,34;8,01;8;51,4454;5,4854;2,71;4,08;8,19;6;51,4413;5,4713;2,70;4,50;10,63;5;51,4816;5,5199;2,16;3,55;8,52;4;51,4681;5,3901;2,14;3,35;7,84;4695;7;51,3468;5,3887;2,24;3,48;7,53;7;51,4137;5,4707;2,53;3,80;8,34;5;51,5696;5,3113;2,29;3,30;7,95;8;51,4332;5,5197;2,50;3,78;8,12;3;51,4372;5,4233;1,89;3,08;7,04;10;51,4584;5,4050;2,10;3,21;7,38;15;;;;;;;51,4547;5,3887;1,15;2,30;7,38;11610;13;5,00;7,14;12,36;13;51,4351;5,4798;3,28;4,82;9,10;16;51,4374;5,4515;5,31;6,40;10,52;8;51,4797;5,4751;2,63;3,69;7,57;7;51,5296;5,4719;2,96;4,57;9,23;9;51,4384;5,4820;3,34;4,93;9,76;10;51,4686;5,4723;2,13;3,25;7,89;9;51,4390;5,4650;2,12;3,42;7,87;5;51,4528;5,4850;1,98;3,16;7,01;14;51,4320;5,6272;2,57;3,86;8,22;4;51,5923;5,7813;2,00;3,33;7,82;3;51,5305;5,2846;2,24;3,43;7,53;6;51,3565;5,6359;2,02;3,34;7,74;4;51,5835;5,5480;2,32;3,45;8,57;5;51,5092;5,3781;1,58;2,99;7,64;7;51,4769;5,2617;2,45;3,80;8,28;7;51,4660;5,6786;2,88;4,33;9,38;5;51,4736;5,6531;1,82;3,05;7,35;9;51,3770;5,7724;2,32;3,44;7,26;6;51,4693;5,6349;2,50;3,73;7,89;9;51,4777;5,6568;2,30;3,70;8,12;8;51,3072;5,4218;2,26;3,38;7,16;10;51,4165;5,1265;1,82;2,93;7,11;7;51,4903;5,3941;2,17;3,30;7,17;6;51,4737;5,4427;3,32;4,78;9,50;8
2024-04-22 00:00:00;2024-04-22 02:00:00;51,4063;5,4574;2,81;3,59;7,82;6;51,4379;5,3582;2,11;2,99;7,12;10231;12;51,5107;5,3606;1,75;2,50;7,00;13;51,4915;5,4391;0,99;1,60;5,73;13;51,4025;5,3514;3,17;3,88;7,40;11;51,4052;5,4582;3,43;4,36;8,18;54;51,4568;5,4383;2,15;2,76;6,56;17;51,4465;5,4482;3,86;4,90;9,54;17;;;;;;;51,3706;5,1565;1,84;2,56;6,60;15;;;;;;;51,4414;5,4714;3,11;4,16;8,95;10;51,4815;5,5199;2,65;3,47;7,81;8;51,4681;5,3901;2,47;3,17;6,77;7690;15;51,3468;5,3887;2,64;3,32;6,65;10;51,4135;5,4707;2,23;2,96;6,67;14;51,5696;5,3113;2,91;3,62;7,99;15;51,4332;5,5197;2,33;3,03;6,74;9;51,4373;5,4233;2,18;2,86;6,61;22;51,4584;5,4050;2,63;3,38;7,08;41;;;;;;;51,4546;5,3887;1,72;2,40;6,90;19139;28;4,04;4,89;9,03;24;51,4351;5,4798;2,65;3,64;7,90;28;51,4374;5,4515;7,11;8,10;11,69;19;51,4797;5,4751;3,28;3,91;7,38;12;51,5296;5,4718;2,79;4,11;10,22;16;51,4387;5,4819;2,56;3,60;7,73;19;51,4686;5,4723;2,61;3,29;7,05;21;51,4390;5,4649;2,17;2,88;6,89;11;51,4528;5,4851;2,62;3,35;6,73;26;51,4320;5,6272;2,70;3,45;7,36;7;51,5923;5,7812;1,98;2,79;7,04;5;51,5305;5,2846;2,08;2,78;6,68;10;51,3565;5,6359;2,80;3,44;6,78;6;51,5835;5,5479;2,52;3,22;7,71;10;51,5091;5,3781;1,78;2,56;7,05;16;51,4769;5,2617;2,13;2,93;6,83;10;51,4660;5,6785;2,94;3,73;7,67;9;51,4736;5,6530;3,44;4,34;8,18;18;51,3769;5,7724;3,22;3,80;6,85;9;51,4693;5,6350;3,82;4,62;7,98;17;51,4777;5,6568;2,86;3,71;7,44;17;51,3072;5,4218;2,99;3,66;6,84;20;51,4164;5,1265;2,48;3,12;6,68;12;51,4903;5,3941;2,13;2,81;6,38;12;51,4738;5,4428;3,97;4,84;9,24;23
2024-04-23 00:00:00;2024-04-23 02:00:00;51,4063;5,4573;5,16;6,15;11,05;6;51,4379;5,3581;4,51;5,64;10,04;13297;14;51,5107;5,3606;5,24;6,33;11,02;15;51,4914;5,4391;3,80;4,76;9,81;16;51,4025;5,3514;7,01;8,00;12,14;12;51,4052;5,4582;6,44;7,58;12,33;51;51,4567;5,4382;5,16;5,99;10,06;19;51,4465;5,4483;5,41;6,70;11,54;21;;;;;;;51,3706;5,1564;3,57;4,56;8,99;20;;;;;;;51,4416;5,4714;5,86;7,24;12,82;12;51,4815;5,5199;5,32;6,42;11,25;11;51,4681;5,3901;5,22;6,21;10,41;10464;18;51,3468;5,3887;4,97;5,89;9,70;12;51,4136;5,4707;4,50;5,53;9,71;16;51,5696;5,3113;4,85;5,70;9,96;15;51,4332;5,5197;5,03;6,09;10,67;13;51,4372;5,4233;4,54;5,53;9,64;23;51,4584;5,4050;5,32;6,27;10,45;31;;;;;;;51,4546;5,3887;4,27;5,21;9,59;18026;25;7,67;8,97;14,53;41;51,4351;5,4798;4,47;5,69;10,45;26;51,4373;5,4512;9,25;10,18;14,17;19;51,4797;5,4751;5,82;6,68;10,46;16;51,5295;5,4719;4,34;5,74;10,72;16;51,4388;5,4818;5,02;6,41;11,08;22;51,4686;5,4723;5,14;6,05;10,18;24;51,4390;5,4649;4,71;5,76;10,20;12;51,4527;5,4852;5,41;6,49;10,51;26;51,4320;5,6272;4,48;5,33;9,52;11;51,5923;5,7812;4,30;5,46;10,96;4;51,5305;5,2846;4,33;5,32;9,25;13;51,3565;5,6359;4,83;5,77;9,91;8;51,5835;5,5480;5,40;6,36;11,61;11;51,5092;5,3781;4,95;6,02;10,24;16;51,4769;5,2617;3,71;4,82;8,83;13;51,4660;5,6786;4,70;5,84;10,71;12;51,4736;5,6530;6,55;7,61;11,72;19;51,3769;5,7724;5,48;6,35;10,07;10;51,4693;5,6350;6,49;7,50;11,36;18;51,4779;5,6568;5,17;6,26;10,39;18;51,3072;5,4218;5,07;5,98;9,62;18;51,4165;5,1264;4,99;5,82;9,48;16;51,4903;5,3941;4,16;5,04;9,04;16;51,4738;5,4428;6,55;7,76;12,81;27
