;;"I01";"I01";"I01";"I01";"I01";"I01";"I02";"I02";"I02";"I02";"I02";"I02";"I02";"I03";"I03";"I03";"I03";"I03";"I03";"I04";"I04";"I04";"I04";"I04";"I04";"I05";"I05";"I05";"I05";"I05";"I05";"I06";"I06";"I06";"I06";"I06";"I06";"I07";"I07";"I07";"I07";"I07";"I07";"I08";"I08";"I08";"I08";"I08";"I08";"I09";"I09";"I09";"I09";"I09";"I09";"I11";"I11";"I11";"I11";"I11";"I11";"I12";"I12";"I12";"I12";"I12";"I12";"I13";"I13";"I13";"I13";"I13";"I13";"I14";"I14";"I14";"I14";"I14";"I14";"I14";"I16";"I16";"I16";"I16";"I16";"I16";"I17";"I17";"I17";"I17";"I17";"I17";"I18";"I18";"I18";"I18";"I18";"I18";"I19";"I19";"I19";"I19";"I19";"I19";"I22";"I22";"I22";"I22";"I22";"I22";"I23";"I23";"I23";"I23";"I23";"I23";"I24";"I24";"I24";"I24";"I24";"I24";"I25";"I25";"I25";"I25";"I25";"I25";"I25";"I28";"I28";"I28";"I28";"I28";"I28";"I29";"I29";"I29";"I29";"I29";"I29";"I30";"I30";"I30";"I30";"I30";"I30";"I32";"I32";"I32";"I32";"I32";"I32";"I33";"I33";"I33";"I33";"I33";"I33";"I36";"I36";"I36";"I36";"I36";"I36";"I37";"I37";"I37";"I37";"I37";"I37";"I39";"I39";"I39";"I39";"I39";"I39";"I40";"I40";"I40";"I40";"I40";"I40";"I41";"I41";"I41";"I41";"I41";"I41";"I42";"I42";"I42";"I42";"I42";"I42";"I43";"I43";"I43";"I43";"I43";"I43";"I44";"I44";"I44";"I44";"I44";"I44";"I45";"I45";"I45";"I45";"I45";"I45";"I46";"I46";"I46";"I46";"I46";"I46";"I47";"I47";"I47";"I47";"I47";"I47";"I48";"I48";"I48";"I48";"I48";"I48";"I49";"I49";"I49";"I49";"I49";"I49";"I50";"I50";"I50";"I50";"I50";"I50";"I51";"I51";"I51";"I51";"I51";"I51";"I52";"I52";"I52";"I52";"I52";"I52";"I55";"I55";"I55";"I55";"I55";"I55";"I56";"I56";"I56";"I56";"I56";"I56";"I58";"I58";"I58";"I58";"I58";"I58"
2023-11-25 00:00:00;2023-11-25 01:00:00;51,4063;5,4574;4,43;7,17;14,56;8;51,4379;5,3582;6,09;9,65;18,95;6340;2;51,5108;5,3607;7,87;10,47;16,05;7;51,4914;5,4391;2,93;5,19;11,08;19;51,4025;5,3515;3,90;6,46;13,53;8;51,4052;5,4582;4,55;7,04;13,90;27;51,4569;5,4384;2,16;4,00;8,73;14;51,4465;5,4481;5,41;8,03;13,84;56;51,4423;5,4843;6,52;10,40;20,18;17;51,4454;5,4854;7,74;11,15;18,26;37;51,4415;5,4715;4,94;8,82;18,08;13;51,4815;5,5200;3,61;6,41;12,52;12;51,4681;5,3901;0,56;2,77;10,38;6809;10;51,3468;5,3887;4,08;6,54;12,41;8;;;;;;;51,5696;5,3113;3,01;5,36;10,95;8;51,4332;5,5199;2,67;4,85;11,39;31;51,4372;5,4233;3,66;5,93;11,80;21;51,4584;5,4050;4,87;7,50;14,65;26;51,4446;5,4787;9,38;13,00;22,16;13;51,4546;5,3887;4,78;6,76;11,40;10907;20;;;10,45;18,29;29,54;30;51,4352;5,4797;6,56;9,43;15,50;12;51,4374;5,4514;5,90;8,14;13,73;19;51,4797;5,4751;6,56;9,61;17,09;18;51,5295;5,4718;5,91;8,69;15,42;5;;;;;;;51,4686;5,4723;5,18;8,40;14,56;12;51,4390;5,4650;5,16;7,97;14,41;19;51,4527;5,4852;5,03;8,03;14,29;23;51,4320;5,6272;4,83;7,32;12,87;10;51,5923;5,7813;4,44;7,59;14,85;7;51,5305;5,2845;6,70;8,16;12,47;7;51,3564;5,6359;3,70;6,38;12,05;5;51,5835;5,5479;4,86;7,51;15,32;8;51,5092;5,3781;4,07;6,80;12,99;11;51,4768;5,2617;4,64;7,41;13,97;8;51,4661;5,6785;4,93;7,53;13,65;9;51,4736;5,6530;3,70;6,31;12,74;13;51,3769;5,7723;5,75;8,31;12,50;4;51,4693;5,6347;4,55;7,06;12,73;12;51,4774;5,6567;6,18;9,26;15,98;15;51,3072;5,4218;3,74;5,93;11,47;15;51,4165;5,1265;2,39;4,54;10,47;13;51,4904;5,3942;4,39;6,58;11,79;13
2023-11-26 00:00:00;2023-11-26 01:00:00;51,4063;5,4574;6,96;9,76;18,61;9;51,4379;5,3582;9,21;12,68;22,85;13909;3;51,5108;5,3607;9,65;12,39;18,46;11;51,4915;5,4391;6,12;8,65;14,98;18;51,4025;5,3514;7,36;10,19;17,25;15;51,4052;5,4582;7,44;9,89;16,87;18;51,4569;5,4384;4,91;6,55;11,20;25;51,4466;5,4480;7,34;9,93;16,40;43;51,4423;5,4843;10,04;13,82;23,38;24;51,4454;5,4854;10,53;13,69;21,93;21;51,4413;5,4714;7,59;11,19;20,87;14;51,4815;5,5199;6,32;9,12;15,68;17;51,4681;5,3901;3,43;5,61;13,21;15001;8;51,3468;5,3887;7,17;9,74;15,81;11;;;;;;;51,5696;5,3113;5,93;8,32;14,59;14;51,4332;5,5199;6,75;9,07;16,73;19;51,4372;5,4233;6,67;9,31;16,22;24;51,4584;5,4050;7,49;10,30;18,58;17;51,4446;5,4788;11,61;15,50;27,00;11;51,4547;5,3886;7,88;9,96;15,19;15269;18;;;8,89;12,26;20,56;44;51,4352;5,4797;7,70;10,59;17,38;10;51,4373;5,4512;8,60;10,87;17,26;19;51,4797;5,4751;9,18;12,45;21,89;13;51,5295;5,4718;8,75;11,46;18,64;7;;;;;;;51,4686;5,4723;7,14;10,45;17,38;10;51,4390;5,4650;6,87;9,53;16,45;17;51,4527;5,4852;7,87;11,00;17,48;23;51,4320;5,6272;6,86;9,33;15,30;18;51,5923;5,7812;5,94;9,26;17,55;10;51,5305;5,2846;9,50;11,18;16,43;14;51,3564;5,6359;6,92;9,44;15,22;8;51,5835;5,5479;6,99;9,77;18,34;13;51,5092;5,3781;6,30;8,81;14,91;18;51,4768;5,2617;7,80;10,82;18,16;7;51,4660;5,6786;8,17;10,69;17,25;13;51,4736;5,6529;8,34;11,26;17,83;16;51,3769;5,7723;8,00;10,55;15,24;6;51,4692;5,6349;8,03;10,45;15,79;17;51,4774;5,6568;7,58;10,71;17,69;20;51,3072;5,4218;6,71;9,42;16,47;13;51,4165;5,1265;7,43;10,05;16,59;35;51,4905;5,3942;6,36;8,39;13,85;20
2023-11-27 00:00:00;2023-11-27 01:00:00;51,4063;5,4574;3,61;4,52;8,61;7;51,4379;5,3582;4,70;5,62;9,36;8488;3;51,5108;5,3606;5,26;5,91;8,69;8;51,4915;5,4391;2,08;2,88;6,38;15;51,4025;5,3514;2,54;3,28;6,58;12;51,4052;5,4582;3,10;3,92;7,59;13;51,4568;5,4384;1,93;2,55;5,78;23;51,4466;5,4480;3,48;4,54;8,46;23;51,4422;5,4843;3,42;4,39;8,32;14;51,4454;5,4854;5,85;6,73;10,15;14;51,4414;5,4713;3,30;4,38;9,10;10;51,4815;5,5200;2,60;3,41;6,90;12;51,4681;5,3901;-0,08;0,57;4,85;13420;10;51,3468;5,3887;2,87;3,62;6,85;10;;;;;;;51,5696;5,3113;4,10;5,08;8,40;11;51,4332;5,5199;3,17;4,05;8,19;12;51,4372;5,4233;2,52;3,31;6,71;19;51,4584;5,4050;3,81;4,71;8,65;18;51,4445;5,4788;7,61;8,63;13,38;9;51,4546;5,3888;4,53;5,24;8,40;14440;16;;;4,66;5,58;9,28;36;51,4352;5,4797;3,45;4,27;7,49;7;51,4373;5,4511;5,17;6,03;9,36;17;51,4797;5,4751;6,37;7,56;11,91;14;51,5295;5,4718;4,55;5,33;8,74;10;;;;;;;51,4686;5,4723;3,11;4,10;7,65;9;51,4390;5,4650;2,46;3,24;6,87;13;51,4527;5,4852;3,11;3,96;7,17;19;51,4320;5,6272;2,41;3,17;6,71;11;51,5923;5,7812;2,23;3,18;7,91;6;51,5305;5,2845;5,10;5,63;8,59;10;51,3564;5,6359;2,24;3,01;6,56;7;51,5835;5,5479;2,61;3,28;7,18;11;51,5092;5,3781;2,01;2,83;6,29;13;51,4768;5,2617;3,55;4,30;7,41;3;51,4660;5,6786;3,62;4,39;7,72;12;51,4736;5,6531;4,24;5,24;8,91;15;51,3769;5,7723;3,36;4,12;6,75;4;51,4693;5,6349;3,65;4,53;7,82;15;51,4778;5,6568;3,71;4,70;8,38;22;51,3072;5,4218;2,47;3,23;6,55;12;51,4165;5,1266;2,73;3,39;6,76;18;51,4904;5,3942;2,64;3,41;6,65;19
2023-11-28 00:00:00;2023-11-28 01:00:00;51,4063;5,4574;4,70;5,45;9,10;8;51,4379;5,3582;6,58;7,45;11,35;10982;4;51,5108;5,3606;4,74;5,06;7,47;6;51,4914;5,4391;3,16;3,93;7,55;20;51,4025;5,3514;4,27;5,04;8,52;13;51,4052;5,4582;4,71;5,53;9,21;28;51,4568;5,4384;2,66;3,18;6,33;23;51,4465;5,4480;4,43;5,36;9,07;48;51,4422;5,4844;5,94;7,07;11,07;24;51,4454;5,4854;7,65;8,58;12,30;17;51,4413;5,4713;4,63;5,61;9,83;13;51,4815;5,5200;4,04;4,79;8,47;17;51,4681;5,3901;0,97;1,52;5,60;12252;11;51,3468;5,3887;4,58;5,31;8,46;13;;;;;;;51,5696;5,3113;4,51;5,23;8,63;15;51,4332;5,5199;3,68;4,35;8,24;25;51,4372;5,4233;3,77;4,58;8,02;26;51,4584;5,4050;4,56;5,39;8,89;17;51,4444;5,4788;8,55;9,38;13,88;11;51,4544;5,3887;5,68;6,32;9,41;15455;23;;;6,47;7,33;11,14;42;51,4352;5,4797;2,68;3,11;5,67;8;51,4373;5,4512;6,70;7,47;10,92;19;51,4797;5,4751;6,46;7,34;11,34;16;51,5295;5,4719;5,13;5,87;9,25;9;;;;;;;51,4687;5,4722;3,66;4,47;7,92;11;51,4390;5,4650;3,26;3,94;7,44;17;51,4528;5,4851;4,28;5,05;8,55;22;51,4320;5,6273;3,20;3,79;6,80;15;51,5923;5,7812;3,16;3,94;7,97;10;51,5305;5,2845;6,72;7,31;9,87;14;51,3564;5,6359;3,54;4,19;7,38;9;51,5835;5,5479;3,84;4,76;9,05;13;51,5092;5,3781;3,57;4,31;8,04;19;51,4768;5,2617;5,16;5,96;9,52;6;51,4661;5,6785;5,12;5,78;9,10;13;51,4735;5,6531;5,40;6,41;9,99;19;51,3770;5,7724;4,10;4,69;7,34;5;51,4693;5,6348;4,62;5,39;8,62;18;51,4777;5,6568;4,01;4,81;8,60;20;51,3072;5,4218;4,26;5,02;8,36;16;51,4165;5,1266;3,42;4,07;7,48;24;51,4904;5,3942;3,37;4,00;7,19;21
2023-11-29 00:00:00;2023-11-29 01:00:00;51,4063;5,4574;6,78;8,07;12,68;11;51,4379;5,3582;8,09;9,41;14,31;12646;5;51,5108;5,3606;6,94;8,24;12,44;12;51,4915;5,4391;5,46;6,56;10,24;23;51,4025;5,3514;6,24;7,38;11,19;15;51,4052;5,4582;7,02;8,25;12,50;21;51,4568;5,4384;4,00;4,71;7,84;29;51,4465;5,4480;6,32;7,49;11,67;48;51,4423;5,4844;8,92;10,63;15,36;27;51,4454;5,4854;10,29;11,73;16,32;14;51,4413;5,4713;7,13;8,80;14,13;18;51,4815;5,5200;5,32;6,48;10,42;21;51,4681;5,3901;2,40;3,25;7,65;14704;12;51,3468;5,3887;6,64;7,73;11,14;14;;;;;;;51,5696;5,3113;4,92;5,94;9,54;14;51,4332;5,5199;6,81;7,90;12,21;12;51,4372;5,4233;5,35;6,43;10,25;26;51,4584;5,4050;6,40;7,72;12,09;14;51,4446;5,4789;10,82;12,27;17,74;15;51,4545;5,3888;6,50;7,38;10,42;16133;18;;;8,54;9,93;14,45;63;51,4352;5,4798;5,87;7,08;11,22;22;51,4375;5,4515;8,55;9,64;13,56;23;51,4797;5,4751;8,49;9,90;14,97;20;51,5295;5,4718;6,70;7,81;11,72;11;51,4389;5,4817;7,29;8,76;12,92;32;51,4687;5,4721;5,68;6,95;10,79;15;51,4390;5,4649;6,03;7,29;11,48;20;51,4528;5,4851;6,98;8,34;12,24;27;51,4320;5,6273;5,08;5,92;9,46;22;51,5923;5,7813;4,90;6,26;10,80;13;51,5305;5,2845;7,80;8,44;11,13;13;51,3564;5,6359;6,44;7,55;11,03;11;51,5835;5,5480;4,88;5,85;10,33;15;51,5092;5,3781;5,15;6,16;9,89;18;51,4768;5,2616;6,66;7,91;12,16;7;51,4661;5,6786;7,56;8,71;12,62;14;51,4735;5,6530;8,39;9,94;14,17;20;51,3770;5,7724;7,38;8,44;11,56;7;51,4692;5,6349;8,03;9,33;12,82;21;51,4778;5,6568;7,23;8,60;12,75;27;51,3072;5,4218;6,65;7,85;11,69;17;51,4165;5,1265;3,58;4,45;8,01;29;51,4904;5,3942;4,23;5,03;8,63;19
2023-11-30 00:00:00;2023-11-30 01:00:00;51,4063;5,4573;19,33;22,14;27,60;10;51,4379;5,3582;25,00;28,50;35,35;22086;7;51,5108;5,3607;20,08;22,55;27,16;17;51,4915;5,4391;19,61;22,01;25,51;20;51,4025;5,3515;21,04;23,66;27,28;15;51,4052;5,4582;21,73;25,38;31,36;19;51,4568;5,4385;18,82;21,15;24,69;30;51,4465;5,4480;22,19;24,77;29,96;43;51,4422;5,4844;26,40;30,07;35,52;28;51,4454;5,4854;25,47;29,05;34,26;15;51,4413;5,4713;22,41;26,30;34,30;16;51,4815;5,5199;19,20;21,94;26,87;18;51,4681;5,3901;17,08;18,97;23,54;21873;13;51,3468;5,3887;20,35;24,13;28,87;17;;;;;;;51,5696;5,3114;19,98;22,47;26,55;21;51,4331;5,5198;17,33;19,31;22,82;17;51,4372;5,4234;18,22;20,26;24,07;33;51,4584;5,4050;22,25;25,20;31,18;5;51,4445;5,4788;24,53;27,01;33,74;11;51,4546;5,3887;22,38;24,67;27,60;27098;21;;;26,34;29,29;33,92;60;51,4351;5,4798;21,21;23,61;29,33;29;51,4375;5,4516;21,59;23,64;27,13;22;51,4797;5,4751;26,67;30,13;37,23;20;51,5295;5,4718;24,31;26,62;30,85;12;51,4386;5,4816;23,95;26,30;31,79;31;51,4687;5,4721;20,77;23,01;27,34;14;51,4390;5,4649;20,81;23,54;28,10;19;51,4527;5,4851;20,72;23,75;28,63;24;51,4320;5,6272;20,78;23,25;28,14;23;51,5922;5,7812;21,76;25,42;30,54;13;51,5304;5,2845;23,12;24,43;25,55;12;51,3565;5,6359;20,53;23,86;29,23;16;51,5835;5,5479;20,15;22,22;27,59;17;51,5092;5,3781;21,51;23,70;27,17;17;51,4768;5,2616;20,96;24,30;28,78;5;51,4661;5,6786;22,14;25,88;31,34;13;51,4736;5,6530;21,64;26,29;32,36;23;51,3770;5,7724;23,26;25,63;28,42;9;51,4693;5,6348;22,92;27,24;32,93;22;51,4781;5,6568;21,83;25,14;30,91;25;51,3072;5,4218;19,12;21,73;25,53;19;51,4165;5,1265;18,30;21,72;25,25;29;51,4904;5,3941;22,30;24,69;27,67;17
2023-12-01 00:00:00;2023-12-01 01:00:00;51,4062;5,4574;22,05;29,62;35,45;6;51,4379;5,3582;26,07;37,33;45,18;16815;4;51,5107;5,3606;23,23;30,05;34,33;6;51,4914;5,4391;21,81;29,12;34,01;17;51,4026;5,3515;23,28;31,60;38,39;9;51,4052;5,4582;24,52;33,68;41,91;15;51,4567;5,4382;22,47;29,00;33,30;17;51,4466;5,4479;28,58;35,62;39,82;31;51,4422;5,4844;30,81;41,21;49,92;12;51,4453;5,4855;26,79;36,94;45,12;18;51,4414;5,4714;24,96;35,62;46,24;10;51,4815;5,5200;21,83;30,07;35,34;11;51,4681;5,3901;18,66;24,56;30,19;13221;13;51,3468;5,3887;24,03;31,27;35,46;12;;;;;;;51,5696;5,3113;23,10;30,57;35,94;11;51,4332;5,5199;19,33;25,34;29,10;19;51,4373;5,4234;26,26;32,34;36,19;24;51,4584;5,4050;24,85;33,04;40,50;8;51,4446;5,4787;27,24;34,13;40,41;7;51,4547;5,3887;24,85;32,16;37,11;11626;19;;;29,36;37,49;42,64;28;51,4351;5,4799;30,63;36,13;39,61;9;51,4375;5,4517;23,62;28,58;31,63;15;51,4797;5,4751;28,39;38,57;46,77;19;51,5295;5,4719;27,82;34,67;39,50;10;51,4389;5,4822;35,68;41,17;43,55;12;51,4687;5,4720;27,29;33,38;36,50;8;51,4390;5,4650;25,23;32,64;37,78;17;51,4527;5,4851;22,62;30,59;36,63;14;51,4320;5,6272;26,32;32,41;36,16;12;51,5922;5,7812;25,32;32,33;36,41;6;51,5304;5,2845;31,24;34,44;34,51;11;51,3565;5,6359;22,58;30,96;36,68;8;51,5835;5,5480;23,79;29,44;34,81;10;51,5092;5,3781;25,83;33,16;37,02;13;51,4769;5,2617;22,83;31,22;37,85;4;51,4660;5,6786;22,49;29,97;35,49;12;51,4736;5,6530;21,19;30,15;37,67;14;51,3769;5,7723;30,80;35,20;36,54;7;51,4692;5,6348;23,38;32,08;39,82;16;51,4777;5,6568;24,92;31,38;35,44;17;51,3072;5,4218;23,94;32,08;38,17;15;51,4165;5,1265;20,50;27,90;33,05;18;51,4904;5,3941;28,39;34,89;38,12;12
2023-12-02 00:00:00;2023-12-02 01:00:00;51,4063;5,4573;21,99;26,18;29,27;10;51,4379;5,3582;29,48;35,15;38,60;15851;5;51,5107;5,3606;24,91;29,93;32,79;21;51,4915;5,4391;23,82;28,49;30,74;25;51,4025;5,3515;24,92;30,36;33,94;16;51,4052;5,4582;25,72;30,89;33,97;30;51,4568;5,4383;23,44;26,89;28,08;32;51,4465;5,4482;28,81;31,98;34,45;47;51,4421;5,4844;31,89;38,70;44,18;23;51,4453;5,4855;28,62;34,63;38,49;12;51,4413;5,4713;25,91;32,12;37,41;14;51,4815;5,5199;22,60;26,96;29,65;23;51,4681;5,3901;20,53;23,85;26,51;15686;13;51,3468;5,3887;24,19;28,14;29,97;14;;;;;;;51,5696;5,3113;24,87;30,65;33,68;14;51,4332;5,5199;22,07;25,67;28,40;18;51,4372;5,4234;24,85;28,59;30,85;27;51,4584;5,4050;25,24;29,68;32,48;9;51,4445;5,4788;28,62;32,11;35,52;10;51,4547;5,3887;25,61;29,61;31,18;17451;23;;;31,71;36,19;37,95;50;51,4351;5,4798;29,44;32,18;34,15;22;51,4375;5,4517;25,01;27,66;29,48;17;51,4797;5,4751;30,76;36,37;39,30;24;51,5295;5,4718;28,73;33,16;35,07;10;51,4389;5,4822;33,39;36,18;37,57;24;51,4686;5,4722;26,79;29,90;31,73;10;51,4390;5,4650;26,40;30,42;32,59;24;51,4527;5,4851;24,67;29,30;31,88;20;51,4320;5,6272;25,09;27,35;28,63;21;51,5923;5,7812;23,98;28,26;31,14;14;51,5305;5,2845;33,80;36,95;37,77;19;51,3564;5,6359;23,69;27,20;28,91;10;51,5836;5,5479;24,89;28,50;31,36;15;51,5092;5,3781;27,77;31,91;33,50;21;51,4769;5,2616;24,84;30,90;34,96;7;51,4660;5,6786;24,49;28,15;30,28;14;51,4735;5,6530;22,44;28,03;31,86;17;51,3769;5,7723;27,40;29,35;30,01;8;51,4692;5,6348;24,48;29,21;32,01;19;51,4776;5,6568;24,54;27,94;31,13;20;51,3072;5,4218;23,11;27,34;29,87;18;51,4165;5,1265;22,18;27,86;30,85;33;51,4904;5,3941;28,76;32,30;33,05;20
2023-12-03 00:00:00;2023-12-03 01:00:00;51,4063;5,4574;20,17;24,64;28,68;7;51,4379;5,3582;26,90;31,83;35,17;16220;3;51,5107;5,3606;21,93;26,00;28,63;11;51,4915;5,4391;21,38;25,44;28,19;16;51,4025;5,3515;22,75;27,65;31,07;9;51,4052;5,4582;23,17;28,23;32,09;17;51,4568;5,4383;20,39;23,49;25,22;19;51,4466;5,4480;25,51;28,47;31,74;21;51,4422;5,4843;28,38;34,71;40,04;15;51,4453;5,4855;26,22;31,75;35,91;17;51,4413;5,4714;23,64;29,51;35,41;9;51,4815;5,5200;20,65;24,57;27,19;13;51,4681;5,3901;18,03;20,77;23,82;17973;11;51,3468;5,3887;22,28;26,38;28,43;9;;;;;;;51,5696;5,3113;22,22;26,58;29,40;6;51,4332;5,5198;20,46;24,16;27,61;16;51,4372;5,4233;22,60;25,90;28,77;17;51,4584;5,4050;22,64;26,74;30,29;12;51,4445;5,4788;26,15;29,89;34,48;7;51,4547;5,3886;23,24;26,84;28,40;16714;18;;;28,12;32,49;34,88;21;51,4351;5,4798;25,48;27,91;30,08;11;51,4375;5,4515;22,50;25,15;27,59;10;51,4797;5,4751;27,26;32,31;36,20;21;51,5295;5,4718;25,81;29,60;31,94;5;51,4388;5,4818;28,12;31,06;33,34;12;51,4686;5,4723;23,28;26,09;28,70;5;51,4390;5,4649;23,37;27,27;29,74;16;51,4527;5,4851;22,02;26,35;29,59;14;51,4320;5,6272;24,35;26,79;28,38;12;51,5923;5,7812;22,33;27,06;31,11;7;51,5304;5,2845;28,06;29,96;30,25;12;51,3564;5,6359;21,84;26,24;28,72;7;51,5835;5,5479;22,05;25,03;28,19;9;51,5092;5,3781;22,75;26,99;29,83;13;51,4769;5,2616;22,28;27,02;30,67;4;51,4660;5,6786;23,36;27,16;29,05;11;51,4735;5,6530;21,62;27,21;31,16;11;51,3769;5,7724;27,44;29,88;30,36;6;51,4692;5,6349;22,65;27,84;31,63;11;51,4775;5,6568;23,23;26,65;30,20;13;51,3072;5,4218;21,54;26,34;29,47;13;51,4165;5,1265;19,86;24,33;27,61;14;51,4904;5,3941;24,44;27,54;30,09;13
2023-12-04 00:00:00;2023-12-04 01:00:00;51,4063;5,4574;14,19;15,34;19,03;9;51,4379;5,3582;16,55;18,08;21,20;15850;6;51,5107;5,3606;12,49;13,75;16,35;32;51,4914;5,4391;12,63;14,23;17,24;22;51,4025;5,3515;12,53;13,84;16,72;15;51,4052;5,4582;13,55;15,05;17,87;26;51,4568;5,4383;11,88;12,99;15,06;33;51,4466;5,4480;12,50;13,41;16,33;29;51,4423;5,4843;17,80;19,59;22,35;31;51,4454;5,4854;18,13;19,87;22,39;20;51,4414;5,4714;14,58;16,49;20,51;16;51,4815;5,5200;12,88;14,07;16,71;24;51,4681;5,3901;9,60;10,47;13,45;18583;19;51,3467;5,3887;12,58;13,67;15,83;12;;;;;;;51,5696;5,3113;14,08;15,29;17,46;17;51,4332;5,5200;12,12;13,17;15,92;14;51,4372;5,4233;11,92;12,98;15,98;35;51,4584;5,4050;13,36;14,68;18,35;12;51,4445;5,4788;17,07;18,22;21,31;14;51,4547;5,3886;13,77;14,79;16,83;15299;33;;;17,22;18,61;20,89;53;51,4351;5,4798;11,91;12,75;15,48;28;51,4373;5,4513;14,68;15,58;18,04;21;51,4797;5,4751;17,25;18,86;22,19;26;51,5295;5,4719;15,68;16,80;18,85;10;51,4387;5,4816;12,60;13,47;16,23;30;51,4687;5,4722;11,80;12,74;15,26;11;51,4390;5,4649;11,75;12,96;15,65;21;51,4527;5,4851;13,40;14,82;17,26;23;51,4320;5,6272;11,69;12,46;14,80;26;51,5923;5,7812;13,61;14,93;17,74;18;51,5304;5,2844;14,20;14,80;16,09;18;51,3565;5,6358;12,07;13,48;16,53;11;51,5836;5,5479;13,32;14,30;17,36;18;51,5092;5,3781;12,68;14,11;16,99;27;51,4769;5,2616;13,37;14,66;17,48;9;51,4660;5,6786;15,74;17,39;20,52;14;51,4735;5,6530;14,93;16,79;19,80;25;51,3769;5,7723;13,38;14,20;16,01;10;51,4693;5,6349;15,54;17,29;19,85;20;51,4777;5,6568;13,92;15,12;18,28;26;51,3072;5,4218;11,44;12,66;15,30;14;51,4165;5,1265;11,97;13,08;15,46;25;51,4904;5,3941;12,18;13,13;15,48;31
2023-12-05 00:00:00;2023-12-05 01:00:00;51,4063;5,4573;18,55;20,80;23,17;8;51,4379;5,3582;24,16;27,24;29,97;13782;6;51,5108;5,3606;19,53;21,72;23,59;24;51,4915;5,4391;19,13;21,42;23,20;15;51,4025;5,3514;19,10;21,87;24,31;18;51,4052;5,4582;21,65;24,81;27,35;19;51,4568;5,4382;18,61;20,59;21,92;29;51,4466;5,4480;20,14;21,85;24,26;19;51,4422;5,4844;26,53;30,24;32,91;24;51,4453;5,4855;25,11;28,61;30,49;17;51,4416;5,4715;21,60;25,28;28,93;13;51,4815;5,5199;19,24;21,87;23,85;20;51,4682;5,3902;16,58;18,20;20,31;15376;11;51,3467;5,3887;20,44;22,90;24,43;16;51,4136;5,4707;26,36;27,96;28,63;1;51,5696;5,3114;20,69;23,14;24,75;16;51,4332;5,5199;17,45;19,40;21,39;9;51,4372;5,4233;17,44;19,08;20,75;27;51,4584;5,4050;21,41;23,72;26,21;12;51,4445;5,4789;24,14;26,28;28,63;10;51,4547;5,3886;21,86;23,89;24,76;18298;25;;;25,28;27,82;29,08;47;51,4353;5,4800;19,84;21,41;23,08;29;51,4373;5,4512;20,73;22,27;23,46;18;51,4797;5,4751;24,65;27,99;30,66;15;51,5295;5,4718;22,95;25,62;27,55;7;51,4388;5,4821;23,09;24,69;26,11;33;51,4686;5,4722;20,45;22,32;24,17;9;51,4390;5,4649;19,69;22,03;23,73;13;51,4528;5,4851;20,21;22,89;24,81;19;51,4320;5,6272;19,82;21,75;23,96;25;51,5923;5,7812;18,74;21,00;23,14;12;51,5305;5,2844;22,24;23,10;23,12;11;51,3564;5,6359;20,09;22,47;24,03;14;51,5836;5,5479;20,14;22,00;24,53;16;51,5092;5,3781;20,87;23,13;24,96;17;51,4769;5,2616;20,75;23,46;25,42;5;51,4660;5,6786;21,30;24,24;27,10;11;51,4735;5,6530;20,66;24,41;27,43;21;51,3769;5,7723;21,75;23,44;24,29;9;51,4692;5,6349;22,12;25,55;28,09;18;51,4776;5,6568;19,20;21,67;24,39;19;51,3072;5,4218;18,56;20,83;22,59;18;51,4165;5,1266;20,48;22,57;23,64;34;51,4904;5,3941;20,94;22,93;24,09;24
