;;"I02";"I02";"I02";"I02";"I02";"I02";"I02";"I03";"I03";"I03";"I03";"I03";"I03";"I04";"I04";"I04";"I04";"I04";"I04";"I05";"I05";"I05";"I05";"I05";"I05";"I07";"I07";"I07";"I07";"I07";"I07";"I08";"I08";"I08";"I08";"I08";"I08";"I09";"I09";"I09";"I09";"I09";"I09";"I10";"I10";"I10";"I10";"I10";"I10";"I11";"I11";"I11";"I11";"I11";"I11";"I12";"I12";"I12";"I12";"I12";"I12";"I13";"I13";"I13";"I13";"I13";"I13";"I14";"I14";"I14";"I14";"I14";"I14";"I14";"I16";"I16";"I16";"I16";"I16";"I16";"I17";"I17";"I17";"I17";"I17";"I17";"I18";"I18";"I18";"I18";"I18";"I18";"I19";"I19";"I19";"I19";"I19";"I19";"I22";"I22";"I22";"I22";"I22";"I22";"I23";"I23";"I23";"I23";"I23";"I23";"I24";"I24";"I24";"I24";"I24";"I24";"I25";"I25";"I25";"I25";"I25";"I25";"I25";"I28";"I28";"I28";"I28";"I28";"I28";"I29";"I29";"I29";"I29";"I29";"I29";"I30";"I30";"I30";"I30";"I30";"I30";"I32";"I32";"I32";"I32";"I32";"I32";"I33";"I33";"I33";"I33";"I33";"I33";"I36";"I36";"I36";"I36";"I36";"I36";"I37";"I37";"I37";"I37";"I37";"I37";"I39";"I39";"I39";"I39";"I39";"I39";"I40";"I40";"I40";"I40";"I40";"I40";"I41";"I41";"I41";"I41";"I41";"I41";"I42";"I42";"I42";"I42";"I42";"I42";"I43";"I43";"I43";"I43";"I43";"I43";"I44";"I44";"I44";"I44";"I44";"I44";"I45";"I45";"I45";"I45";"I45";"I45";"I46";"I46";"I46";"I46";"I46";"I46";"I47";"I47";"I47";"I47";"I47";"I47";"I48";"I48";"I48";"I48";"I48";"I48";"I49";"I49";"I49";"I49";"I49";"I49";"I50";"I50";"I50";"I50";"I50";"I50";"I51";"I51";"I51";"I51";"I51";"I51";"I52";"I52";"I52";"I52";"I52";"I52";"I55";"I55";"I55";"I55";"I55";"I55";"I56";"I56";"I56";"I56";"I56";"I56";"I58";"I58";"I58";"I58";"I58";"I58"
2021-12-25 00:00:00;2021-12-25 01:00:00;51,4379;5,3582;9,39;10,24;12,20;16352;11;51,5107;5,3606;5,44;5,97;8,36;7;51,4915;5,4392;5,98;6,61;9,02;12;51,4024;5,3514;12,44;13,34;15,38;25;51,4569;5,4384;7,04;7,59;9,86;16;51,4465;5,4481;7,67;8,25;10,07;13;51,4424;5,4844;7,12;7,64;9,63;13;51,3707;5,1566;9,59;10,21;12,44;16;51,4454;5,4854;8,43;9,09;10,96;11;51,4415;5,4715;5,11;5,68;7,83;8;51,4815;5,5199;6,29;6,90;8,89;4;51,4681;5,3901;6,55;7,06;9,19;10501;8;51,3468;5,3887;11,48;12,18;14,39;15;51,4135;5,4708;7,90;8,50;10,40;12;51,5696;5,3114;5,84;6,34;8,81;7;51,4332;5,5197;5,78;6,30;8,51;11;51,4371;5,4233;6,92;7,55;9,91;10;51,4584;5,4050;8,84;9,62;11,69;8;51,4444;5,4787;7,64;8,27;10,25;11;51,4546;5,3887;6,76;7,35;9,40;9857;10;51,4492;5,4569;8,30;8,91;10,75;10;51,4351;5,4797;5,95;6,51;9,00;18;51,4374;5,4515;6,41;7,06;9,33;8;51,4797;5,4751;5,79;6,30;8,38;24;51,5295;5,4719;7,70;8,27;10,56;27;51,4385;5,4820;8,70;9,39;11,38;12;51,4686;5,4723;8,61;9,36;11,31;16;51,4388;5,4650;7,06;7,67;9,79;17;51,4528;5,4851;9,54;10,13;11,92;25;51,4320;5,6272;11,02;11,83;14,31;36;51,5923;5,7813;8,26;8,99;11,84;20;51,5305;5,2845;7,89;8,51;11,05;39;51,3565;5,6358;9,72;10,43;13,29;18;51,5835;5,5481;5,36;5,96;8,16;10;51,5092;5,3781;6,96;7,69;9,71;12;51,4769;5,2616;5,63;6,26;8,43;8;51,4661;5,6785;7,09;7,75;10,00;48;51,4736;5,6531;10,28;10,93;12,77;16;;;;;;;51,4693;5,6348;6,39;6,98;8,93;20;51,4776;5,6568;7,15;7,89;9,92;10;51,3072;5,4218;9,26;10,00;11,88;7;51,4164;5,1264;7,90;8,47;10,50;7;51,4904;5,3941;7,19;7,89;10,15;27
2021-12-26 00:00:00;2021-12-26 01:00:00;51,4379;5,3581;16,29;17,85;20,64;28061;27;51,5108;5,3607;9,90;10,85;13,84;19;51,4915;5,4392;10,27;11,31;14,28;19;51,4025;5,3514;18,77;20,19;22,91;26;51,4570;5,4383;11,68;12,68;15,43;29;51,4464;5,4485;12,76;13,75;15,86;30;51,4423;5,4844;12,58;13,46;15,80;23;51,3707;5,1566;15,65;16,66;19,35;20;51,4454;5,4854;14,13;15,29;17,72;25;51,4415;5,4714;8,57;9,63;12,35;17;51,4815;5,5199;11,56;12,72;15,21;12;51,4681;5,3901;12,04;12,98;15,41;24686;26;51,3468;5,3887;17,22;18,36;21,15;20;51,4135;5,4708;12,55;13,61;15,84;26;51,5696;5,3113;9,76;10,65;13,87;19;51,4332;5,5198;9,53;10,45;13,30;26;51,4371;5,4233;10,80;11,86;14,69;21;51,4584;5,4050;15,05;16,46;19,24;16;51,4447;5,4787;12,79;13,92;16,27;26;51,4546;5,3887;11,90;12,90;15,27;20811;25;51,4492;5,4569;14,29;15,32;17,51;23;51,4347;5,4797;9,89;11,00;13,94;28;51,4375;5,4517;11,10;12,21;14,89;11;51,4797;5,4751;11,33;12,18;14,62;26;51,5295;5,4719;13,14;14,16;17,27;20;51,4386;5,4816;14,29;15,59;18,15;26;51,4686;5,4723;15,18;16,51;19,01;17;51,4388;5,4650;12,13;13,12;15,36;36;51,4528;5,4851;15,67;16,67;19,13;31;51,4320;5,6272;15,26;16,60;19,84;22;51,5923;5,7813;12,03;13,08;16,15;18;51,5305;5,2845;13,44;14,78;18,42;26;51,3565;5,6358;12,70;13,84;17,48;36;51,5835;5,5481;9,17;10,27;12,63;24;51,5092;5,3781;11,33;12,95;15,48;24;51,4769;5,2616;9,56;10,66;13,27;20;51,4661;5,6785;12,02;13,22;16,38;44;51,4736;5,6531;15,78;17,10;19,34;28;;;;;;;51,4693;5,6348;11,11;12,19;14,68;34;51,4775;5,6567;11,05;12,43;15,02;20;51,3071;5,4218;14,11;15,23;17,63;12;51,4165;5,1264;14,63;15,69;18,06;18;51,4903;5,3940;11,92;13,03;15,61;17
2021-12-27 00:00:00;2021-12-27 01:00:00;51,4379;5,3581;14,53;16,03;18,68;17793;17;51,5108;5,3606;10,54;11,58;14,66;11;51,4915;5,4392;9,33;10,29;13,54;14;51,4025;5,3515;17,51;18,92;21,93;12;51,4569;5,4383;10,51;11,33;14,13;18;51,4464;5,4484;10,95;11,84;14,16;16;51,4423;5,4844;10,36;11,26;13,75;12;51,3707;5,1566;12,90;14,07;17,84;11;51,4454;5,4854;12,59;13,71;16,18;19;51,4414;5,4714;8,02;9,02;11,80;8;51,4815;5,5199;10,60;11,59;14,02;8;51,4681;5,3901;11,31;12,23;14,74;15637;20;51,3468;5,3888;14,81;16,03;19,06;7;51,4135;5,4708;10,91;11,97;14,56;17;51,5696;5,3114;10,73;11,62;14,91;16;51,4332;5,5198;9,71;10,66;14,18;16;51,4372;5,4233;9,99;10,97;14,01;15;51,4584;5,4050;13,88;15,30;18,38;14;51,4448;5,4787;11,82;12,80;15,17;18;51,4546;5,3887;11,10;12,19;14,81;13647;20;51,4491;5,4570;12,62;13,67;16,18;16;51,4352;5,4797;8,86;9,95;13,29;14;51,4375;5,4516;9,86;10,90;13,64;9;51,4797;5,4751;10,38;11,24;13,54;15;51,5295;5,4719;12,58;13,57;16,60;17;51,4387;5,4815;13,27;14,44;17,26;18;51,4686;5,4723;13,97;15,22;17,91;10;51,4389;5,4650;10,97;11,90;14,27;19;51,4528;5,4851;14,82;15,84;18,33;15;51,4320;5,6272;13,49;14,63;17,90;6;51,5923;5,7813;14,22;15,34;19,50;11;51,5305;5,2845;15,98;17,53;22,28;10;51,3565;5,6358;9,96;10,89;14,87;19;51,5835;5,5481;11,92;13,15;15,96;19;51,5092;5,3781;11,51;12,96;15,55;19;51,4768;5,2616;9,54;10,67;13,39;13;51,4661;5,6785;12,50;13,72;16,83;23;51,4736;5,6531;15,49;16,85;19,43;16;;;;;;;51,4692;5,6346;10,52;11,52;14,15;19;51,4776;5,6568;10,70;11,91;14,48;16;51,3072;5,4218;11,77;13,32;16,63;6;51,4165;5,1264;13,37;14,54;17,27;15;51,4903;5,3940;10,93;11,98;14,73;10
2021-12-28 00:00:00;2021-12-28 01:00:00;51,4379;5,3581;5,75;8,62;13,67;6005;6;51,5108;5,3606;5,84;8,55;14,10;4;51,4915;5,4392;4,17;6,60;12,39;10;51,4025;5,3514;8,55;11,15;16,95;8;51,4568;5,4382;4,42;6,44;12,14;10;51,4465;5,4483;4,80;6,94;10,82;13;51,4423;5,4844;5,25;7,74;12,04;6;51,3707;5,1566;8,04;10,93;17,40;4;51,4454;5,4854;5,19;7,69;11,89;8;51,4414;5,4714;4,31;6,90;11,27;5;51,4815;5,5199;4,79;7,46;11,53;4;51,4681;5,3901;5,19;7,40;11,62;4838;6;51,3467;5,3888;8,10;10,56;16,71;3;51,4135;5,4708;4,35;6,67;10,99;7;51,5696;5,3114;6,13;8,60;14,80;6;51,4332;5,5198;4,99;7,52;14,03;10;51,4378;5,4228;5,42;7,80;13,09;8;51,4584;5,4050;6,37;9,40;14,90;9;51,4444;5,4787;5,19;7,66;12,08;14;51,4546;5,3887;6,06;8,92;12,92;5209;6;51,4491;5,4570;6,54;9,19;13,43;7;51,4353;5,4797;4,75;7,29;13,02;6;51,4374;5,4515;4,38;6,77;10,81;9;51,4798;5,4751;5,23;7,59;11,23;12;51,5295;5,4719;6,55;9,03;14,31;31;51,4387;5,4820;6,99;9,77;14,43;6;51,4685;5,4721;6,05;8,96;13,56;10;51,4389;5,4650;6,09;8,62;12,57;7;51,4528;5,4851;6,60;9,00;13,01;16;51,4320;5,6272;7,48;10,41;17,08;13;51,5923;5,7813;7,49;10,62;21,97;4;51,5305;5,2845;7,50;11,31;24,07;15;51,3565;5,6358;5,84;8,44;15,90;6;51,5835;5,5480;4,86;8,06;13,58;8;51,5092;5,3781;5,23;8,09;12,75;15;51,4768;5,2616;5,52;8,58;12,68;6;51,4661;5,6785;6,17;9,24;14,53;28;51,4736;5,6531;7,34;10,42;15,13;8;;;;;;;51,4693;5,6348;5,12;7,72;11,80;11;51,4775;5,6567;5,77;8,77;12,98;13;51,3071;5,4218;5,18;8,10;13,90;3;51,4165;5,1264;6,61;9,72;14,31;6;51,4903;5,3940;5,78;8,32;12,50;19
2021-12-29 00:00:00;2021-12-29 01:00:00;51,4379;5,3581;8,12;10,87;16,57;11308;13;51,5107;5,3606;7,01;9,66;15,89;7;51,4915;5,4392;5,34;7,85;14,33;13;51,4025;5,3515;11,05;13,51;19,75;12;51,4569;5,4382;5,70;7,58;13,81;17;51,4466;5,4481;6,12;7,96;11,62;15;51,4423;5,4844;6,44;9,04;13,90;9;51,3707;5,1566;8,30;10,83;17,75;7;51,4454;5,4854;6,89;9,26;13,68;14;51,4415;5,4714;5,26;7,78;12,24;6;51,4815;5,5199;6,33;8,88;13,31;6;51,4681;5,3901;6,93;9,35;14,77;11381;15;51,3467;5,3888;9,20;11,53;18,24;5;51,4136;5,4708;5,93;7,93;12,08;14;51,5696;5,3114;6,69;8,86;15,05;11;51,4332;5,5197;6,44;8,76;16,20;12;;;6,72;9,09;14,95;13;51,4584;5,4050;8,16;11,00;17,13;12;51,4444;5,4787;7,15;9,47;13,94;14;51,4546;5,3887;6,83;9,58;13,99;8535;13;51,4492;5,4569;7,53;10,04;14,40;16;51,4354;5,4798;5,69;8,11;14,53;9;51,4374;5,4516;5,55;7,81;12,22;10;51,4798;5,4751;5,74;8,02;11,78;13;51,5295;5,4719;7,73;10,29;16,37;24;51,4385;5,4814;8,47;11,08;16,02;14;51,4685;5,4722;8,35;11,08;16,19;10;51,4389;5,4650;7,00;9,62;14,21;13;51,4528;5,4851;8,65;11,01;15,22;12;51,4320;5,6272;9,14;11,69;19,11;6;51,5923;5,7813;9,06;11,77;22,35;3;51,5304;5,2845;8,33;11,61;25,25;9;51,3565;5,6358;6,31;8,35;15,38;13;51,5835;5,5480;6,24;8,98;14,51;12;51,5092;5,3781;6,71;9,19;13,63;13;51,4768;5,2616;6,86;10,21;15,06;14;51,4661;5,6785;7,11;9,81;15,40;18;51,4736;5,6531;8,77;11,18;15,73;9;;;;;;;51,4693;5,6349;6,02;8,18;12,33;12;51,4775;5,6567;6,89;9,38;13,79;13;51,3072;5,4218;5,73;8,26;14,75;3;51,4165;5,1265;7,75;10,64;16,15;15;51,4903;5,3940;6,76;9,33;14,37;12
2021-12-30 00:00:00;2021-12-30 01:00:00;51,4379;5,3582;5,28;7,48;12,15;6073;5;51,5108;5,3606;6,72;9,33;15,39;4;51,4914;5,4391;3,97;6,00;11,28;9;51,4025;5,3515;8,21;10,19;15,10;5;51,4567;5,4381;3,58;5,16;10,72;9;51,4464;5,4487;3,82;5,32;8,54;11;51,4423;5,4844;4,48;6,38;10,25;4;51,3707;5,1566;6,01;7,91;12,95;2;51,4454;5,4854;3,95;5,81;9,48;7;51,4414;5,4714;3,67;5,58;9,34;3;51,4815;5,5199;4,09;6,19;9,95;3;51,4681;5,3901;4,61;6,56;11,31;4592;5;51,3467;5,3888;6,16;7,77;12,73;2;51,4136;5,4708;3,36;4,90;8,32;5;51,5696;5,3114;5,72;7,49;12,81;5;51,4332;5,5198;4,21;6,01;12,06;8;;;5,11;7,18;12,17;4;51,4584;5,4050;5,35;7,54;12,28;6;51,4444;5,4787;4,18;5,99;9,93;10;51,4546;5,3887;4,70;6,76;10,71;5754;7;51,4492;5,4569;4,92;6,87;10,74;7;51,4354;5,4800;4,06;5,92;10,94;5;51,4374;5,4516;3,46;5,25;8,86;5;51,4798;5,4751;3,79;5,63;9,09;7;51,5295;5,4719;6,13;8,16;12,89;22;51,4386;5,4817;5,65;7,74;11,79;6;51,4685;5,4724;5,36;7,62;11,69;6;51,4389;5,4650;4,91;7,04;10,69;5;51,4528;5,4851;5,35;7,16;10,74;8;51,4320;5,6272;5,93;7,94;13,69;3;51,5923;5,7813;7,45;9,90;20,95;1;51,5304;5,2846;7,13;9,79;19,22;5;51,3565;5,6358;4,49;6,16;11,87;4;51,5835;5,5480;5,32;7,79;12,93;6;51,5092;5,3781;4,85;6,78;10,53;8;51,4769;5,2616;4,84;7,17;10,95;6;51,4661;5,6785;4,74;7,07;11,97;13;51,4736;5,6531;5,40;7,55;11,93;6;;;;;;;51,4693;5,6349;3,77;5,58;9,26;8;51,4777;5,6568;5,73;8,28;12,16;9;51,3071;5,4218;3,23;5,02;10,88;2;51,4165;5,1265;4,65;6,71;11,36;5;51,4903;5,3940;5,00;7,11;11,02;6
2021-12-31 00:00:00;2021-12-31 01:00:00;51,4379;5,3581;6,52;8,50;13,92;9243;7;51,5108;5,3606;6,41;8,51;14,59;5;51,4915;5,4391;4,92;7,09;13,52;11;51,4025;5,3515;9,68;11,64;17,22;7;51,4568;5,4382;4,64;6,13;11,97;10;51,4464;5,4484;6,25;8,13;11,87;17;51,4423;5,4844;6,22;8,33;12,74;6;51,3707;5,1566;7,28;9,09;15,01;4;51,4454;5,4854;5,91;7,89;12,29;9;51,4415;5,4713;5,32;7,54;12,18;4;51,4815;5,5199;5,89;8,04;12,29;4;51,4681;5,3901;5,73;7,39;12,60;9968;7;51,3467;5,3888;7,73;9,45;15,22;3;51,4136;5,4708;4,60;6,09;10,15;7;51,5696;5,3114;5,83;7,43;13,30;7;51,4332;5,5198;5,90;7,85;14,22;9;51,4372;5,4233;6,76;8,91;14,73;8;51,4584;5,4050;6,33;8,40;13,99;8;51,4444;5,4787;6,54;8,51;12,85;14;51,4546;5,3887;5,26;7,18;11,80;9317;11;51,4492;5,4569;7,31;9,56;14,06;10;51,4354;5,4800;5,47;7,73;13,91;6;51,4373;5,4514;5,05;6,88;11,06;6;51,4798;5,4751;5,44;7,29;11,48;10;51,5295;5,4719;6,82;8,71;14,21;22;51,4387;5,4818;7,70;9,96;14,92;8;51,4685;5,4724;7,71;10,05;14,85;9;51,4389;5,4650;8,09;10,82;15,44;9;51,4528;5,4851;8,13;10,14;14,23;11;51,4320;5,6272;7,20;9,11;15,38;7;51,5923;5,7813;8,55;10,60;20,46;4;51,5303;5,2846;7,58;10,01;21,50;7;51,3565;5,6359;4,79;6,35;13,13;5;51,5835;5,5480;5,37;7,49;12,77;7;51,5092;5,3781;6,00;7,95;11,90;11;51,4768;5,2616;5,63;8,05;12,58;9;51,4661;5,6785;5,96;8,06;13,06;13;51,4736;5,6531;7,77;10,06;14,92;10;;;;;;;51,4692;5,6348;6,91;9,13;13,61;13;51,4775;5,6568;6,87;9,50;13,75;14;51,3071;5,4217;4,25;6,09;12,82;3;51,4165;5,1265;6,15;8,31;13,40;8;51,4904;5,3941;5,83;7,89;12,59;6
2022-01-01 00:00:00;2022-01-01 01:00:00;51,4379;5,3581;8,58;11,02;16,08;9824;6;51,5108;5,3606;7,59;10,08;16,66;5;51,4915;5,4391;5,98;8,39;14,59;9;51,4025;5,3515;10,94;12,99;18,69;6;51,4569;5,4383;5,68;7,47;13,72;10;51,4464;5,4484;6,51;8,23;11,87;15;51,4423;5,4844;6,98;9,26;13,78;6;51,3707;5,1566;9,07;11,10;16,94;4;51,4454;5,4854;6,65;8,68;12,87;9;51,4416;5,4713;5,79;8,17;12,82;4;51,4815;5,5199;6,36;8,71;13,14;4;51,4681;5,3901;6,98;9,02;14,14;13482;9;51,3467;5,3888;9,46;11,30;16,99;3;51,4137;5,4708;5,77;7,42;11,35;6;51,5696;5,3114;7,48;9,54;15,95;5;51,4332;5,5197;5,96;7,96;14,34;7;51,4372;5,4233;6,55;8,46;14,18;8;51,4584;5,4050;8,29;10,82;16,74;7;51,4444;5,4787;7,71;9,88;14,29;14;51,4546;5,3887;7,08;9,50;14,18;9466;9;51,4492;5,4569;8,09;10,36;14,84;8;51,4354;5,4800;6,22;8,54;14,89;6;51,4375;5,4516;5,91;7,96;12,15;7;51,4798;5,4751;6,69;8,86;12,86;10;51,5295;5,4719;8,21;10,55;16,81;21;51,4386;5,4817;8,59;10,97;15,88;5;51,4685;5,4724;8,53;10,91;15,78;8;51,4389;5,4649;7,85;10,26;14,62;7;51,4528;5,4851;8,85;11,04;15,28;12;51,4320;5,6272;8,93;11,32;18,84;7;51,5924;5,7813;10,61;13,83;26,35;4;51,5304;5,2845;9,67;12,79;30,88;6;51,3566;5,6359;6,84;8,69;15,35;5;51,5835;5,5480;6,92;9,60;15,38;6;51,5092;5,3781;7,08;9,40;13,55;11;51,4768;5,2616;6,54;8,98;13,33;7;51,4661;5,6785;7,43;9,78;15,08;13;51,4736;5,6531;8,71;11,21;16,35;10;;;;;;;51,4693;5,6348;6,96;9,26;13,43;15;51,4774;5,6568;6,16;8,53;12,93;12;51,3071;5,4217;5,49;7,54;13,52;3;51,4165;5,1264;10,45;14,38;19,78;8;51,4905;5,3941;7,29;9,62;14,33;8
2022-01-02 00:00:00;2022-01-02 01:00:00;51,4379;5,3582;6,10;8,37;13,84;8726;6;51,5108;5,3606;6,08;8,39;15,04;5;51,4915;5,4391;4,10;6,30;12,94;10;51,4025;5,3515;8,85;10,86;16,62;9;51,4569;5,4383;4,28;5,96;12,17;9;51,4465;5,4481;4,55;6,19;10,09;13;51,4423;5,4844;5,09;7,15;11,53;7;51,3707;5,1566;7,17;9,24;15,27;4;51,4454;5,4854;4,90;6,84;10,99;10;51,4416;5,4713;4,16;6,21;11,03;4;51,4815;5,5199;4,77;6,97;11,50;4;51,4681;5,3901;5,10;7,06;12,36;8118;8;51,3467;5,3888;8,22;10,11;16,07;4;51,4136;5,4707;4,36;5,98;9,99;7;51,5696;5,3114;5,81;7,85;14,75;6;51,4332;5,5198;4,66;6,45;12,76;8;51,4372;5,4233;5,72;7,72;13,08;8;51,4584;5,4050;6,07;8,40;13,57;8;51,4444;5,4787;5,09;6,95;11,41;14;51,4546;5,3887;5,39;7,65;12,17;8430;9;51,4492;5,4570;5,81;7,87;12,39;8;51,4354;5,4800;4,60;6,60;12,58;8;51,4374;5,4515;4,09;5,96;10,37;5;51,4798;5,4751;4,51;6,45;10,49;13;51,5295;5,4719;6,45;8,61;14,47;21;51,4385;5,4819;6,69;8,78;13,87;5;51,4685;5,4724;6,03;8,21;12,92;9;51,4389;5,4650;5,63;7,78;12,02;7;51,4528;5,4851;6,30;8,16;12,46;16;51,4320;5,6272;6,80;8,81;15,07;13;51,5923;5,7813;7,18;9,56;20,33;5;51,5304;5,2846;7,07;10,01;22,76;12;51,3565;5,6359;4,87;6,53;13,45;7;51,5835;5,5480;5,52;8,42;13,90;6;51,5092;5,3781;5,16;7,37;11,85;17;51,4769;5,2616;5,30;7,92;12,45;8;51,4661;5,6785;5,39;7,84;13,16;20;51,4736;5,6531;6,65;8,73;13,25;13;;;;;;;51,4693;5,6349;4,33;6,21;10,53;16;51,4779;5,6567;4,22;6,12;10,23;8;51,3071;5,4217;4,21;6,12;11,93;3;51,4165;5,1265;6,93;9,67;15,37;7;51,4905;5,3941;5,44;7,69;12,83;17
2022-01-03 00:00:00;2022-01-03 01:00:00;51,4379;5,3581;6,93;10,76;18,31;6294;8;51,5108;5,3606;7,58;11,32;19,21;6;51,4915;5,4391;5,39;9,05;17,05;15;51,4025;5,3514;9,57;13,14;21,30;22;51,4568;5,4382;5,26;8,28;15,98;11;51,4464;5,4485;5,67;8,48;13,01;24;51,4423;5,4844;6,43;9,93;15,59;11;51,3707;5,1566;8,59;12,09;19,44;8;51,4454;5,4854;6,19;9,68;15,20;15;51,4414;5,4714;5,11;8,59;14,26;7;51,4815;5,5199;6,15;9,85;15,14;5;51,4681;5,3901;6,16;9,52;16,15;4939;8;51,3467;5,3888;8,32;11,46;19,64;6;51,4136;5,4707;5,08;8,01;12,91;8;51,5696;5,3114;7,16;10,40;18,57;8;51,4332;5,5197;6,21;9,53;17,42;26;51,4372;5,4233;6,53;9,85;16,99;8;51,4584;5,4050;7,23;11,28;17,91;12;51,4444;5,4787;6,24;9,60;15,18;19;51,4546;5,3887;7,03;10,71;15,83;7331;19;51,4492;5,4569;7,31;10,84;16,14;10;51,4353;5,4799;5,76;9,24;16,75;15;51,4373;5,4514;5,17;8,36;13,52;12;51,4798;5,4751;6,58;9,65;14,23;21;51,5295;5,4719;7,98;11,42;18,32;28;51,4385;5,4817;8,33;12,05;18,29;13;51,4685;5,4724;7,82;11,70;17,94;14;51,4388;5,4650;7,67;11,41;16,26;12;51,4528;5,4851;7,62;10,83;15,98;38;51,4320;5,6272;8,15;11,95;20,04;35;51,5923;5,7813;8,33;12,34;26,54;13;51,5305;5,2845;8,30;12,96;26,15;35;51,3565;5,6359;6,22;9,12;17,75;7;51,5835;5,5480;5,71;10,07;17,21;7;51,5092;5,3781;5,65;9,16;14,49;30;51,4768;5,2616;6,72;10,85;16,03;14;51,4661;5,6785;7,22;11,29;18,12;43;51,4736;5,6531;7,94;11,92;17,81;20;;;;;;;51,4692;5,6347;5,65;8,95;14,39;28;51,4776;5,6567;6,27;9,98;14,96;17;51,3071;5,4217;5,11;8,75;16,17;4;51,4165;5,1265;6,79;10,82;17,19;8;51,4905;5,3941;7,14;10,84;16,58;38
2022-01-04 00:00:00;2022-01-04 01:00:00;51,4379;5,3582;7,83;9,81;13,80;8701;12;51,5108;5,3606;6,75;8,30;12,50;9;51,4914;5,4391;5,22;6,72;10,94;20;51,4025;5,3515;9,75;11,48;15,95;27;51,4567;5,4381;5,28;6,54;10,53;17;51,4464;5,4484;6,09;7,31;10,27;36;51,4423;5,4844;6,11;7,66;11,39;17;51,3707;5,1565;8,30;9,91;14,42;15;51,4454;5,4854;6,91;8,44;11,90;22;51,4413;5,4711;4,99;6,61;9,94;11;51,4815;5,5199;5,90;7,48;11,01;7;51,4681;5,3901;6,05;7,46;10,96;6933;16;51,3467;5,3888;8,41;9,78;13,90;9;51,4136;5,4707;5,23;6,50;9,54;16;51,5696;5,3114;6,50;7,83;11,81;12;51,4332;5,5198;6,62;8,14;12,72;28;51,4372;5,4233;5,77;7,15;11,23;15;51,4584;5,4050;7,68;9,47;13,56;16;51,4444;5,4787;7,00;8,49;11,83;22;51,4546;5,3887;6,15;7,77;11,22;10226;23;51,4492;5,4569;8,02;9,70;13,32;18;51,4352;5,4797;5,40;6,95;11,38;25;51,4373;5,4514;5,31;6,75;10,11;15;51,4798;5,4751;5,36;6,56;9,66;24;51,5295;5,4719;7,58;9,14;13,26;33;51,4385;5,4820;8,23;9,98;13,65;23;51,4685;5,4724;7,88;9,63;13,49;21;51,4388;5,4650;6,56;8,16;11,57;23;51,4528;5,4851;8,57;10,11;13,67;40;51,4320;5,6272;8,32;9,98;15,04;36;51,5923;5,7813;8,33;10,08;15,69;17;51,5306;5,2845;8,10;10,08;16,31;35;51,3565;5,6359;5,19;6,21;10,35;11;51,5835;5,5480;6,16;7,86;11,51;12;51,5092;5,3781;6,69;8,46;11,84;30;51,4769;5,2616;6,24;8,26;12,15;19;51,4661;5,6785;6,00;7,68;11,80;44;51,4736;5,6531;9,07;10,71;14,08;21;;;;;;;51,4693;5,6349;5,18;6,49;9,67;29;51,4780;5,6568;5,80;7,47;10,86;27;51,3072;5,4218;4,56;5,88;9,51;5;51,4165;5,1265;9,87;12,96;17,43;12;51,4903;5,3941;6,76;8,39;11,81;39
2022-01-05 00:00:00;2022-01-05 01:00:00;51,4379;5,3582;7,58;11,85;19,24;7462;10;51,5108;5,3606;7,16;10,90;18,20;9;51,4914;5,4391;6,08;9,84;17,28;16;51,4025;5,3515;9,82;13,84;22,60;28;51,4566;5,4382;6,17;9,29;16,56;16;51,4465;5,4484;6,50;9,20;13,09;26;51,4423;5,4844;7,36;11,02;16,71;16;51,3707;5,1565;9,13;12,98;20,90;17;51,4454;5,4854;7,70;11,41;16,66;18;51,4414;5,4715;5,59;9,34;14,61;12;51,4815;5,5199;6,94;10,94;16,21;6;51,4681;5,3901;6,81;10,33;16,29;5868;13;51,3468;5,3887;9,17;12,79;20,71;11;51,4136;5,4707;6,09;9,27;14,23;15;51,5696;5,3114;7,46;10,69;18,05;9;51,4332;5,5198;6,21;9,80;17,93;21;51,4372;5,4233;5,92;9,21;16,57;14;51,4584;5,4050;8,20;12,49;19,35;12;51,4445;5,4787;7,63;11,14;16,27;13;51,4546;5,3887;8,06;12,03;17,28;10193;17;51,4492;5,4569;11,37;15,88;20,90;14;51,4351;5,4797;6,46;10,08;18,14;24;51,4374;5,4516;6,02;9,50;14,49;10;51,4798;5,4751;7,81;11,11;15,56;21;51,5295;5,4719;9,16;12,93;19,83;23;51,4385;5,4819;9,40;13,47;19,02;18;51,4685;5,4724;8,73;13,04;19,17;17;51,4388;5,4650;8,90;12,98;17,87;21;51,4528;5,4851;9,86;13,41;18,40;32;51,4320;5,6272;10,36;14,93;24,90;37;51,5923;5,7813;9,24;14,03;26,74;19;51,5306;5,2845;8,36;13,06;25,35;34;51,3565;5,6359;7,51;11,01;20,18;13;51,5835;5,5480;6,17;10,59;17,11;11;51,5092;5,3781;6,62;10,57;15,77;24;51,4769;5,2616;8,12;13,40;19,34;19;51,4661;5,6785;8,58;13,55;21,45;35;51,4736;5,6531;9,50;13,63;18,96;20;;;;;;;51,4692;5,6347;6,57;10,10;14,88;26;51,4781;5,6567;6,75;10,81;16,35;13;51,3072;5,4218;6,61;10,59;17,72;5;51,4165;5,1265;19,07;29,21;38,67;12;51,4903;5,3940;8,05;12,03;17,85;36
