Location;Data;lossetimestamps;Timestamp;lossetimestamps_entities;separatedentities;content1;Latitude;content2;Longitude;content3;UFP;content4;PM1;content5;PM2.5;content6;PM10;content7;NO2;geopoint
521;"[{""Timestamp"": ""2025-05-22T06:30:00Z"", ""Entities"": [{""Name"": ""Lat"", ""Value"": 51.4379}, {""Name"": ""Lon"", ""Value"": 5.3582}, {""Name"": ""UFP"", ""Value"": 11217.0}, {""Name"": ""PM1"", ""Value"": 7.65}, {""Name"": ""PM2.5"", ""Value"": 13.74}, {""Name"": ""PM10"", ""Value"": 29.75}, {""Name"": ""NO2"", ""Value"": 14.0}]}, {""Timestamp"": ""2025-05-22T06:40:00Z"", ""Entities"": [{""Name"": ""Lat"", ""Value"": 51.4379}, {""Name"": ""Lon"", ""Value"": 5.3582}, {""Name"": ""UFP"", ""Value"": 12059.0}, {""Name"": ""PM1"", ""Value"": 8.33}, {""Name"": ""PM2.5"", ""Value"": 14.71}, {""Name"": ""PM10"", ""Value"": 32.09}, {""Name"": ""NO2"", ""Value"": 16.0}]}, {""Timestamp"": ""2025-05-22T06:50:00Z"", ""Entities"": [{""Name"": ""Lat"", ""Value"": 51.4379}, {""Name"": ""Lon"", ""Value"": 5.3582}, {""Name"": ""UFP"", ""Value"": 11527.0}, {""Name"": ""PM1"", ""Value"": 6.95}, {""Name"": ""PM2.5"", ""Value"": 12.25}, {""Name"": ""PM10"", ""Value"": 35.25}, {""Name"": ""NO2"", ""Value"": 16.0}]}, {""Timestamp"": ""2025-05-22T07:00:01Z"", ""Entities"": [{""Name"": ""Lat"", ""Value"": 51.4379}, {""Name"": ""Lon"", ""Value"": 5.3582}, {""Name"": ""UFP"", ""Value"": 10414.0}, {""Name"": ""PM1"", ""Value"": 6.49}, {""Name"": ""PM2.5"", ""Value"": 11.57}, {""Name"": ""PM10"", ""Value"": 19.8}, {""Name"": ""NO2"", ""Value"": 13.0}]}, {""Timestamp"": ""2025-05-22T07:10:00Z"", ""Entities"": [{""Name"": ""Lat"", ""Value"": 51.4379}, {""Name"": ""Lon"", ""Value"": 5.3582}, {""Name"": ""UFP"", ""Value"": 9772.0}, {""Name"": ""PM1"", ""Value"": 5.88}, {""Name"": ""PM2.5"", ""Value"": 10.51}, {""Name"": ""PM10"", ""Value"": 20.8}, {""Name"": ""NO2"", ""Value"": 17.0}]}, {""Timestamp"": ""2025-05-22T07:20:00Z"", ""Entities"": [{""Name"": ""Lat"", ""Value"": 51.4379}, {""Name"": ""Lon"", ""Value"": 5.3582}, {""Name"": ""UFP"", ""Value"": 9322.0}, {""Name"": ""PM1"", ""Value"": 5.88}, {""Name"": ""PM2.5"", ""Value"": 10.42}, {""Name"": ""PM10"", ""Value"": 24.64}, {""Name"": ""NO2"", ""Value"": 3.0}]}, {""Timestamp"": ""2025-05-22T07:30:00Z"", ""Entities"": [{""Name"": ""Lat"", ""Value"": 51.4379}, {""Name"": ""Lon"", ""Value"": 5.3582}, {""Name"": ""UFP"", ""Value"": 8642.0}, {""Name"": ""PM1"", ""Value"": 5.12}, {""Name"": ""PM2.5"", ""Value"": 9.44}, {""Name"": ""PM10"", ""Value"": 25.1}, {""Name"": ""NO2"", ""Value"": 15.0}]}, {""Timestamp"": ""2025-05-22T07:40:00Z"", ""Entities"": [{""Name"": ""Lat"", ""Value"": 51.4379}, {""Name"": ""Lon"", ""Value"": 5.3582}, {""Name"": ""UFP"", ""Value"": 7821.0}, {""Name"": ""PM1"", ""Value"": 4.3}, {""Name"": ""PM2.5"", ""Value"": 8.62}, {""Name"": ""PM10"", ""Value"": 15.86}, {""Name"": ""NO2"", ""Value"": 3.0}]}, {""Timestamp"": ""2025-05-22T07:50:00Z"", ""Entities"": [{""Name"": ""Lat"", ""Value"": 51.4379}, {""Name"": ""Lon"", ""Value"": 5.3582}, {""Name"": ""UFP"", ""Value"": 7592.0}, {""Name"": ""PM1"", ""Value"": 4.66}, {""Name"": ""PM2.5"", ""Value"": 8.08}, {""Name"": ""PM10"", ""Value"": 24.98}]}, {""Timestamp"": ""2025-05-22T08:00:01Z"", ""Entities"": [{""Name"": ""Lat"", ""Value"": 51.4379}, {""Name"": ""Lon"", ""Value"": 5.3582}, {""Name"": ""UFP"", ""Value"": 6622.0}, {""Name"": ""PM1"", ""Value"": 4.1}, {""Name"": ""PM2.5"", ""Value"": 8.01}, {""Name"": ""PM10"", ""Value"": 16.42}]}]";"{""Timestamp"": ""2025-05-22T06:40:00Z"", ""Entities"": [{""Name"": ""Lat"", ""Value"": 51.4379}, {""Name"": ""Lon"", ""Value"": 5.3582}, {""Name"": ""UFP"", ""Value"": 12059.0}, {""Name"": ""PM1"", ""Value"": 8.33}, {""Name"": ""PM2.5"", ""Value"": 14.71}, {""Name"": ""PM10"", ""Value"": 32.09}, {""Name"": ""NO2"", ""Value"": 16.0}]}";2025-05-22T08:40:00+02:00;"[{""Name"": ""Lat"", ""Value"": 51.4379}, {""Name"": ""Lon"", ""Value"": 5.3582}, {""Name"": ""UFP"", ""Value"": 12059.0}, {""Name"": ""PM1"", ""Value"": 8.33}, {""Name"": ""PM2.5"", ""Value"": 14.71}, {""Name"": ""PM10"", ""Value"": 32.09}, {""Name"": ""NO2"", ""Value"": 16.0}]";"{""Name"": ""Lat"", ""Value"": 51.4379};{""Name"": ""Lon"", ""Value"": 5.3582};{""Name"": ""UFP"", ""Value"": 12059.0};{""Name"": ""PM1"", ""Value"": 8.33};{""Name"": ""PM2.5"", ""Value"": 14.71};{""Name"": ""PM10"", ""Value"": 32.09};{""Name"": ""NO2"", ""Value"": 16.0}";"51.4379};{""Name"": ""Lon"", ""Value"": 5.3582};{""Name"": ""UFP"", ""Value"": 12059.0};{""Name"": ""PM1"", ""Value"": 8.33};{""Name"": ""PM2.5"", ""Value"": 14.71};{""Name"": ""PM10"", ""Value"": 32.09};{""Name"": ""NO2"", ""Value"": 16.0}";51.4379;"5.3582};{""Name"": ""UFP"", ""Value"": 12059.0};{""Name"": ""PM1"", ""Value"": 8.33};{""Name"": ""PM2.5"", ""Value"": 14.71};{""Name"": ""PM10"", ""Value"": 32.09};{""Name"": ""NO2"", ""Value"": 16.0}";5.3582;"12059.0};{""Name"": ""PM1"", ""Value"": 8.33};{""Name"": ""PM2.5"", ""Value"": 14.71};{""Name"": ""PM10"", ""Value"": 32.09};{""Name"": ""NO2"", ""Value"": 16.0}";12059.0;"8.33};{""Name"": ""PM2.5"", ""Value"": 14.71};{""Name"": ""PM10"", ""Value"": 32.09};{""Name"": ""NO2"", ""Value"": 16.0}";8.33;"14.71};{""Name"": ""PM10"", ""Value"": 32.09};{""Name"": ""NO2"", ""Value"": 16.0}";14.71;"32.09};{""Name"": ""NO2"", ""Value"": 16.0}";32.09;16.0};16.0;51.4379, 5.3582
521;"[{""Timestamp"": ""2025-05-22T06:30:00Z"", ""Entities"": [{""Name"": ""Lat"", ""Value"": 51.4379}, {""Name"": ""Lon"", ""Value"": 5.3582}, {""Name"": ""UFP"", ""Value"": 11217.0}, {""Name"": ""PM1"", ""Value"": 7.65}, {""Name"": ""PM2.5"", ""Value"": 13.74}, {""Name"": ""PM10"", ""Value"": 29.75}, {""Name"": ""NO2"", ""Value"": 14.0}]}, {""Timestamp"": ""2025-05-22T06:40:00Z"", ""Entities"": [{""Name"": ""Lat"", ""Value"": 51.4379}, {""Name"": ""Lon"", ""Value"": 5.3582}, {""Name"": ""UFP"", ""Value"": 12059.0}, {""Name"": ""PM1"", ""Value"": 8.33}, {""Name"": ""PM2.5"", ""Value"": 14.71}, {""Name"": ""PM10"", ""Value"": 32.09}, {""Name"": ""NO2"", ""Value"": 16.0}]}, {""Timestamp"": ""2025-05-22T06:50:00Z"", ""Entities"": [{""Name"": ""Lat"", ""Value"": 51.4379}, {""Name"": ""Lon"", ""Value"": 5.3582}, {""Name"": ""UFP"", ""Value"": 11527.0}, {""Name"": ""PM1"", ""Value"": 6.95}, {""Name"": ""PM2.5"", ""Value"": 12.25}, {""Name"": ""PM10"", ""Value"": 35.25}, {""Name"": ""NO2"", ""Value"": 16.0}]}, {""Timestamp"": ""2025-05-22T07:00:01Z"", ""Entities"": [{""Name"": ""Lat"", ""Value"": 51.4379}, {""Name"": ""Lon"", ""Value"": 5.3582}, {""Name"": ""UFP"", ""Value"": 10414.0}, {""Name"": ""PM1"", ""Value"": 6.49}, {""Name"": ""PM2.5"", ""Value"": 11.57}, {""Name"": ""PM10"", ""Value"": 19.8}, {""Name"": ""NO2"", ""Value"": 13.0}]}, {""Timestamp"": ""2025-05-22T07:10:00Z"", ""Entities"": [{""Name"": ""Lat"", ""Value"": 51.4379}, {""Name"": ""Lon"", ""Value"": 5.3582}, {""Name"": ""UFP"", ""Value"": 9772.0}, {""Name"": ""PM1"", ""Value"": 5.88}, {""Name"": ""PM2.5"", ""Value"": 10.51}, {""Name"": ""PM10"", ""Value"": 20.8}, {""Name"": ""NO2"", ""Value"": 17.0}]}, {""Timestamp"": ""2025-05-22T07:20:00Z"", ""Entities"": [{""Name"": ""Lat"", ""Value"": 51.4379}, {""Name"": ""Lon"", ""Value"": 5.3582}, {""Name"": ""UFP"", ""Value"": 9322.0}, {""Name"": ""PM1"", ""Value"": 5.88}, {""Name"": ""PM2.5"", ""Value"": 10.42}, {""Name"": ""PM10"", ""Value"": 24.64}, {""Name"": ""NO2"", ""Value"": 3.0}]}, {""Timestamp"": ""2025-05-22T07:30:00Z"", ""Entities"": [{""Name"": ""Lat"", ""Value"": 51.4379}, {""Name"": ""Lon"", ""Value"": 5.3582}, {""Name"": ""UFP"", ""Value"": 8642.0}, {""Name"": ""PM1"", ""Value"": 5.12}, {""Name"": ""PM2.5"", ""Value"": 9.44}, {""Name"": ""PM10"", ""Value"": 25.1}, {""Name"": ""NO2"", ""Value"": 15.0}]}, {""Timestamp"": ""2025-05-22T07:40:00Z"", ""Entities"": [{""Name"": ""Lat"", ""Value"": 51.4379}, {""Name"": ""Lon"", ""Value"": 5.3582}, {""Name"": ""UFP"", ""Value"": 7821.0}, {""Name"": ""PM1"", ""Value"": 4.3}, {""Name"": ""PM2.5"", ""Value"": 8.62}, {""Name"": ""PM10"", ""Value"": 15.86}, {""Name"": ""NO2"", ""Value"": 3.0}]}, {""Timestamp"": ""2025-05-22T07:50:00Z"", ""Entities"": [{""Name"": ""Lat"", ""Value"": 51.4379}, {""Name"": ""Lon"", ""Value"": 5.3582}, {""Name"": ""UFP"", ""Value"": 7592.0}, {""Name"": ""PM1"", ""Value"": 4.66}, {""Name"": ""PM2.5"", ""Value"": 8.08}, {""Name"": ""PM10"", ""Value"": 24.98}]}, {""Timestamp"": ""2025-05-22T08:00:01Z"", ""Entities"": [{""Name"": ""Lat"", ""Value"": 51.4379}, {""Name"": ""Lon"", ""Value"": 5.3582}, {""Name"": ""UFP"", ""Value"": 6622.0}, {""Name"": ""PM1"", ""Value"": 4.1}, {""Name"": ""PM2.5"", ""Value"": 8.01}, {""Name"": ""PM10"", ""Value"": 16.42}]}]";"{""Timestamp"": ""2025-05-22T06:50:00Z"", ""Entities"": [{""Name"": ""Lat"", ""Value"": 51.4379}, {""Name"": ""Lon"", ""Value"": 5.3582}, {""Name"": ""UFP"", ""Value"": 11527.0}, {""Name"": ""PM1"", ""Value"": 6.95}, {""Name"": ""PM2.5"", ""Value"": 12.25}, {""Name"": ""PM10"", ""Value"": 35.25}, {""Name"": ""NO2"", ""Value"": 16.0}]}";2025-05-22T08:50:00+02:00;"[{""Name"": ""Lat"", ""Value"": 51.4379}, {""Name"": ""Lon"", ""Value"": 5.3582}, {""Name"": ""UFP"", ""Value"": 11527.0}, {""Name"": ""PM1"", ""Value"": 6.95}, {""Name"": ""PM2.5"", ""Value"": 12.25}, {""Name"": ""PM10"", ""Value"": 35.25}, {""Name"": ""NO2"", ""Value"": 16.0}]";"{""Name"": ""Lat"", ""Value"": 51.4379};{""Name"": ""Lon"", ""Value"": 5.3582};{""Name"": ""UFP"", ""Value"": 11527.0};{""Name"": ""PM1"", ""Value"": 6.95};{""Name"": ""PM2.5"", ""Value"": 12.25};{""Name"": ""PM10"", ""Value"": 35.25};{""Name"": ""NO2"", ""Value"": 16.0}";"51.4379};{""Name"": ""Lon"", ""Value"": 5.3582};{""Name"": ""UFP"", ""Value"": 11527.0};{""Name"": ""PM1"", ""Value"": 6.95};{""Name"": ""PM2.5"", ""Value"": 12.25};{""Name"": ""PM10"", ""Value"": 35.25};{""Name"": ""NO2"", ""Value"": 16.0}";51.4379;"5.3582};{""Name"": ""UFP"", ""Value"": 11527.0};{""Name"": ""PM1"", ""Value"": 6.95};{""Name"": ""PM2.5"", ""Value"": 12.25};{""Name"": ""PM10"", ""Value"": 35.25};{""Name"": ""NO2"", ""Value"": 16.0}";5.3582;"11527.0};{""Name"": ""PM1"", ""Value"": 6.95};{""Name"": ""PM2.5"", ""Value"": 12.25};{""Name"": ""PM10"", ""Value"": 35.25};{""Name"": ""NO2"", ""Value"": 16.0}";11527.0;"6.95};{""Name"": ""PM2.5"", ""Value"": 12.25};{""Name"": ""PM10"", ""Value"": 35.25};{""Name"": ""NO2"", ""Value"": 16.0}";6.95;"12.25};{""Name"": ""PM10"", ""Value"": 35.25};{""Name"": ""NO2"", ""Value"": 16.0}";12.25;"35.25};{""Name"": ""NO2"", ""Value"": 16.0}";35.25;16.0};16.0;51.4379, 5.3582
521;"[{""Timestamp"": ""2025-05-22T06:30:00Z"", ""Entities"": [{""Name"": ""Lat"", ""Value"": 51.4379}, {""Name"": ""Lon"", ""Value"": 5.3582}, {""Name"": ""UFP"", ""Value"": 11217.0}, {""Name"": ""PM1"", ""Value"": 7.65}, {""Name"": ""PM2.5"", ""Value"": 13.74}, {""Name"": ""PM10"", ""Value"": 29.75}, {""Name"": ""NO2"", ""Value"": 14.0}]}, {""Timestamp"": ""2025-05-22T06:40:00Z"", ""Entities"": [{""Name"": ""Lat"", ""Value"": 51.4379}, {""Name"": ""Lon"", ""Value"": 5.3582}, {""Name"": ""UFP"", ""Value"": 12059.0}, {""Name"": ""PM1"", ""Value"": 8.33}, {""Name"": ""PM2.5"", ""Value"": 14.71}, {""Name"": ""PM10"", ""Value"": 32.09}, {""Name"": ""NO2"", ""Value"": 16.0}]}, {""Timestamp"": ""2025-05-22T06:50:00Z"", ""Entities"": [{""Name"": ""Lat"", ""Value"": 51.4379}, {""Name"": ""Lon"", ""Value"": 5.3582}, {""Name"": ""UFP"", ""Value"": 11527.0}, {""Name"": ""PM1"", ""Value"": 6.95}, {""Name"": ""PM2.5"", ""Value"": 12.25}, {""Name"": ""PM10"", ""Value"": 35.25}, {""Name"": ""NO2"", ""Value"": 16.0}]}, {""Timestamp"": ""2025-05-22T07:00:01Z"", ""Entities"": [{""Name"": ""Lat"", ""Value"": 51.4379}, {""Name"": ""Lon"", ""Value"": 5.3582}, {""Name"": ""UFP"", ""Value"": 10414.0}, {""Name"": ""PM1"", ""Value"": 6.49}, {""Name"": ""PM2.5"", ""Value"": 11.57}, {""Name"": ""PM10"", ""Value"": 19.8}, {""Name"": ""NO2"", ""Value"": 13.0}]}, {""Timestamp"": ""2025-05-22T07:10:00Z"", ""Entities"": [{""Name"": ""Lat"", ""Value"": 51.4379}, {""Name"": ""Lon"", ""Value"": 5.3582}, {""Name"": ""UFP"", ""Value"": 9772.0}, {""Name"": ""PM1"", ""Value"": 5.88}, {""Name"": ""PM2.5"", ""Value"": 10.51}, {""Name"": ""PM10"", ""Value"": 20.8}, {""Name"": ""NO2"", ""Value"": 17.0}]}, {""Timestamp"": ""2025-05-22T07:20:00Z"", ""Entities"": [{""Name"": ""Lat"", ""Value"": 51.4379}, {""Name"": ""Lon"", ""Value"": 5.3582}, {""Name"": ""UFP"", ""Value"": 9322.0}, {""Name"": ""PM1"", ""Value"": 5.88}, {""Name"": ""PM2.5"", ""Value"": 10.42}, {""Name"": ""PM10"", ""Value"": 24.64}, {""Name"": ""NO2"", ""Value"": 3.0}]}, {""Timestamp"": ""2025-05-22T07:30:00Z"", ""Entities"": [{""Name"": ""Lat"", ""Value"": 51.4379}, {""Name"": ""Lon"", ""Value"": 5.3582}, {""Name"": ""UFP"", ""Value"": 8642.0}, {""Name"": ""PM1"", ""Value"": 5.12}, {""Name"": ""PM2.5"", ""Value"": 9.44}, {""Name"": ""PM10"", ""Value"": 25.1}, {""Name"": ""NO2"", ""Value"": 15.0}]}, {""Timestamp"": ""2025-05-22T07:40:00Z"", ""Entities"": [{""Name"": ""Lat"", ""Value"": 51.4379}, {""Name"": ""Lon"", ""Value"": 5.3582}, {""Name"": ""UFP"", ""Value"": 7821.0}, {""Name"": ""PM1"", ""Value"": 4.3}, {""Name"": ""PM2.5"", ""Value"": 8.62}, {""Name"": ""PM10"", ""Value"": 15.86}, {""Name"": ""NO2"", ""Value"": 3.0}]}, {""Timestamp"": ""2025-05-22T07:50:00Z"", ""Entities"": [{""Name"": ""Lat"", ""Value"": 51.4379}, {""Name"": ""Lon"", ""Value"": 5.3582}, {""Name"": ""UFP"", ""Value"": 7592.0}, {""Name"": ""PM1"", ""Value"": 4.66}, {""Name"": ""PM2.5"", ""Value"": 8.08}, {""Name"": ""PM10"", ""Value"": 24.98}]}, {""Timestamp"": ""2025-05-22T08:00:01Z"", ""Entities"": [{""Name"": ""Lat"", ""Value"": 51.4379}, {""Name"": ""Lon"", ""Value"": 5.3582}, {""Name"": ""UFP"", ""Value"": 6622.0}, {""Name"": ""PM1"", ""Value"": 4.1}, {""Name"": ""PM2.5"", ""Value"": 8.01}, {""Name"": ""PM10"", ""Value"": 16.42}]}]";"{""Timestamp"": ""2025-05-22T07:00:01Z"", ""Entities"": [{""Name"": ""Lat"", ""Value"": 51.4379}, {""Name"": ""Lon"", ""Value"": 5.3582}, {""Name"": ""UFP"", ""Value"": 10414.0}, {""Name"": ""PM1"", ""Value"": 6.49}, {""Name"": ""PM2.5"", ""Value"": 11.57}, {""Name"": ""PM10"", ""Value"": 19.8}, {""Name"": ""NO2"", ""Value"": 13.0}]}";2025-05-22T09:00:01+02:00;"[{""Name"": ""Lat"", ""Value"": 51.4379}, {""Name"": ""Lon"", ""Value"": 5.3582}, {""Name"": ""UFP"", ""Value"": 10414.0}, {""Name"": ""PM1"", ""Value"": 6.49}, {""Name"": ""PM2.5"", ""Value"": 11.57}, {""Name"": ""PM10"", ""Value"": 19.8}, {""Name"": ""NO2"", ""Value"": 13.0}]";"{""Name"": ""Lat"", ""Value"": 51.4379};{""Name"": ""Lon"", ""Value"": 5.3582};{""Name"": ""UFP"", ""Value"": 10414.0};{""Name"": ""PM1"", ""Value"": 6.49};{""Name"": ""PM2.5"", ""Value"": 11.57};{""Name"": ""PM10"", ""Value"": 19.8};{""Name"": ""NO2"", ""Value"": 13.0}";"51.4379};{""Name"": ""Lon"", ""Value"": 5.3582};{""Name"": ""UFP"", ""Value"": 10414.0};{""Name"": ""PM1"", ""Value"": 6.49};{""Name"": ""PM2.5"", ""Value"": 11.57};{""Name"": ""PM10"", ""Value"": 19.8};{""Name"": ""NO2"", ""Value"": 13.0}";51.4379;"5.3582};{""Name"": ""UFP"", ""Value"": 10414.0};{""Name"": ""PM1"", ""Value"": 6.49};{""Name"": ""PM2.5"", ""Value"": 11.57};{""Name"": ""PM10"", ""Value"": 19.8};{""Name"": ""NO2"", ""Value"": 13.0}";5.3582;"10414.0};{""Name"": ""PM1"", ""Value"": 6.49};{""Name"": ""PM2.5"", ""Value"": 11.57};{""Name"": ""PM10"", ""Value"": 19.8};{""Name"": ""NO2"", ""Value"": 13.0}";10414.0;"6.49};{""Name"": ""PM2.5"", ""Value"": 11.57};{""Name"": ""PM10"", ""Value"": 19.8};{""Name"": ""NO2"", ""Value"": 13.0}";6.49;"11.57};{""Name"": ""PM10"", ""Value"": 19.8};{""Name"": ""NO2"", ""Value"": 13.0}";11.57;"19.8};{""Name"": ""NO2"", ""Value"": 13.0}";19.8;13.0};13.0;51.4379, 5.3582
521;"[{""Timestamp"": ""2025-05-22T06:30:00Z"", ""Entities"": [{""Name"": ""Lat"", ""Value"": 51.4379}, {""Name"": ""Lon"", ""Value"": 5.3582}, {""Name"": ""UFP"", ""Value"": 11217.0}, {""Name"": ""PM1"", ""Value"": 7.65}, {""Name"": ""PM2.5"", ""Value"": 13.74}, {""Name"": ""PM10"", ""Value"": 29.75}, {""Name"": ""NO2"", ""Value"": 14.0}]}, {""Timestamp"": ""2025-05-22T06:40:00Z"", ""Entities"": [{""Name"": ""Lat"", ""Value"": 51.4379}, {""Name"": ""Lon"", ""Value"": 5.3582}, {""Name"": ""UFP"", ""Value"": 12059.0}, {""Name"": ""PM1"", ""Value"": 8.33}, {""Name"": ""PM2.5"", ""Value"": 14.71}, {""Name"": ""PM10"", ""Value"": 32.09}, {""Name"": ""NO2"", ""Value"": 16.0}]}, {""Timestamp"": ""2025-05-22T06:50:00Z"", ""Entities"": [{""Name"": ""Lat"", ""Value"": 51.4379}, {""Name"": ""Lon"", ""Value"": 5.3582}, {""Name"": ""UFP"", ""Value"": 11527.0}, {""Name"": ""PM1"", ""Value"": 6.95}, {""Name"": ""PM2.5"", ""Value"": 12.25}, {""Name"": ""PM10"", ""Value"": 35.25}, {""Name"": ""NO2"", ""Value"": 16.0}]}, {""Timestamp"": ""2025-05-22T07:00:01Z"", ""Entities"": [{""Name"": ""Lat"", ""Value"": 51.4379}, {""Name"": ""Lon"", ""Value"": 5.3582}, {""Name"": ""UFP"", ""Value"": 10414.0}, {""Name"": ""PM1"", ""Value"": 6.49}, {""Name"": ""PM2.5"", ""Value"": 11.57}, {""Name"": ""PM10"", ""Value"": 19.8}, {""Name"": ""NO2"", ""Value"": 13.0}]}, {""Timestamp"": ""2025-05-22T07:10:00Z"", ""Entities"": [{""Name"": ""Lat"", ""Value"": 51.4379}, {""Name"": ""Lon"", ""Value"": 5.3582}, {""Name"": ""UFP"", ""Value"": 9772.0}, {""Name"": ""PM1"", ""Value"": 5.88}, {""Name"": ""PM2.5"", ""Value"": 10.51}, {""Name"": ""PM10"", ""Value"": 20.8}, {""Name"": ""NO2"", ""Value"": 17.0}]}, {""Timestamp"": ""2025-05-22T07:20:00Z"", ""Entities"": [{""Name"": ""Lat"", ""Value"": 51.4379}, {""Name"": ""Lon"", ""Value"": 5.3582}, {""Name"": ""UFP"", ""Value"": 9322.0}, {""Name"": ""PM1"", ""Value"": 5.88}, {""Name"": ""PM2.5"", ""Value"": 10.42}, {""Name"": ""PM10"", ""Value"": 24.64}, {""Name"": ""NO2"", ""Value"": 3.0}]}, {""Timestamp"": ""2025-05-22T07:30:00Z"", ""Entities"": [{""Name"": ""Lat"", ""Value"": 51.4379}, {""Name"": ""Lon"", ""Value"": 5.3582}, {""Name"": ""UFP"", ""Value"": 8642.0}, {""Name"": ""PM1"", ""Value"": 5.12}, {""Name"": ""PM2.5"", ""Value"": 9.44}, {""Name"": ""PM10"", ""Value"": 25.1}, {""Name"": ""NO2"", ""Value"": 15.0}]}, {""Timestamp"": ""2025-05-22T07:40:00Z"", ""Entities"": [{""Name"": ""Lat"", ""Value"": 51.4379}, {""Name"": ""Lon"", ""Value"": 5.3582}, {""Name"": ""UFP"", ""Value"": 7821.0}, {""Name"": ""PM1"", ""Value"": 4.3}, {""Name"": ""PM2.5"", ""Value"": 8.62}, {""Name"": ""PM10"", ""Value"": 15.86}, {""Name"": ""NO2"", ""Value"": 3.0}]}, {""Timestamp"": ""2025-05-22T07:50:00Z"", ""Entities"": [{""Name"": ""Lat"", ""Value"": 51.4379}, {""Name"": ""Lon"", ""Value"": 5.3582}, {""Name"": ""UFP"", ""Value"": 7592.0}, {""Name"": ""PM1"", ""Value"": 4.66}, {""Name"": ""PM2.5"", ""Value"": 8.08}, {""Name"": ""PM10"", ""Value"": 24.98}]}, {""Timestamp"": ""2025-05-22T08:00:01Z"", ""Entities"": [{""Name"": ""Lat"", ""Value"": 51.4379}, {""Name"": ""Lon"", ""Value"": 5.3582}, {""Name"": ""UFP"", ""Value"": 6622.0}, {""Name"": ""PM1"", ""Value"": 4.1}, {""Name"": ""PM2.5"", ""Value"": 8.01}, {""Name"": ""PM10"", ""Value"": 16.42}]}]";"{""Timestamp"": ""2025-05-22T07:10:00Z"", ""Entities"": [{""Name"": ""Lat"", ""Value"": 51.4379}, {""Name"": ""Lon"", ""Value"": 5.3582}, {""Name"": ""UFP"", ""Value"": 9772.0}, {""Name"": ""PM1"", ""Value"": 5.88}, {""Name"": ""PM2.5"", ""Value"": 10.51}, {""Name"": ""PM10"", ""Value"": 20.8}, {""Name"": ""NO2"", ""Value"": 17.0}]}";2025-05-22T09:10:00+02:00;"[{""Name"": ""Lat"", ""Value"": 51.4379}, {""Name"": ""Lon"", ""Value"": 5.3582}, {""Name"": ""UFP"", ""Value"": 9772.0}, {""Name"": ""PM1"", ""Value"": 5.88}, {""Name"": ""PM2.5"", ""Value"": 10.51}, {""Name"": ""PM10"", ""Value"": 20.8}, {""Name"": ""NO2"", ""Value"": 17.0}]";"{""Name"": ""Lat"", ""Value"": 51.4379};{""Name"": ""Lon"", ""Value"": 5.3582};{""Name"": ""UFP"", ""Value"": 9772.0};{""Name"": ""PM1"", ""Value"": 5.88};{""Name"": ""PM2.5"", ""Value"": 10.51};{""Name"": ""PM10"", ""Value"": 20.8};{""Name"": ""NO2"", ""Value"": 17.0}";"51.4379};{""Name"": ""Lon"", ""Value"": 5.3582};{""Name"": ""UFP"", ""Value"": 9772.0};{""Name"": ""PM1"", ""Value"": 5.88};{""Name"": ""PM2.5"", ""Value"": 10.51};{""Name"": ""PM10"", ""Value"": 20.8};{""Name"": ""NO2"", ""Value"": 17.0}";51.4379;"5.3582};{""Name"": ""UFP"", ""Value"": 9772.0};{""Name"": ""PM1"", ""Value"": 5.88};{""Name"": ""PM2.5"", ""Value"": 10.51};{""Name"": ""PM10"", ""Value"": 20.8};{""Name"": ""NO2"", ""Value"": 17.0}";5.3582;"9772.0};{""Name"": ""PM1"", ""Value"": 5.88};{""Name"": ""PM2.5"", ""Value"": 10.51};{""Name"": ""PM10"", ""Value"": 20.8};{""Name"": ""NO2"", ""Value"": 17.0}";9772.0;"5.88};{""Name"": ""PM2.5"", ""Value"": 10.51};{""Name"": ""PM10"", ""Value"": 20.8};{""Name"": ""NO2"", ""Value"": 17.0}";5.88;"10.51};{""Name"": ""PM10"", ""Value"": 20.8};{""Name"": ""NO2"", ""Value"": 17.0}";10.51;"20.8};{""Name"": ""NO2"", ""Value"": 17.0}";20.8;17.0};17.0;51.4379, 5.3582
